ID,post_content
10000,"<p>Q: What did the blondes left leg say to the right?A: Nothing, they've never met.--------------Q: What did the blondes lleft leg say to the other A: ""We could make alot of movey between you and me!""  (Second one submitted by Cassie.)</p>
"
10001,"<p>This is a poem to test your idiotic skills, would you fall or stay if you were on a hill?, would you jump off a bridge if i told you to? of course you would cause your brains full of poo!!!!!!!!!!!!!!!!!!!!!!</p>
"
10002,"<p>A man walks into a bar, sits down on a bench and orders a cold one. He swigs down the beer, looks in his pocket, cringes and orders another. He gulps down that one, looks in his pocket again, cringes and orders yet another one. This goes on for at least an hour and a half. Finally the bartender, bursting with curiousity, says, ""I know it's none of my business buddy, but I have to ask. Why the whole ""drink, look in pocket, cringe and order another one"" routine?""""Well,"" slurred the man, ""There's a picture of my wife in my pocket. When she starts to look good, then it's time for me to go home.""</p>
"
10003,"<p>once upon a time there was a kid named buttiches. it was the first day of school and everybody had to go around and say therename and favorite color. everybody had already went and told their favorite color and name. it was buttiches turn. the teacher said you in the red shirt. tell everybody your name and favorite color.(he wasnt paying attention)he said his name is buttiches and his favorite color is brown. thn the teacher asked him again and he said the same thing. this time she said tell the truth or youll go to the principals office. then he got sent to the principals office.<br /> the principal asked him and he got suspended. then he was on his way home when he got hit by a truck in front of his house. then his mom ran out oh my poor buttiches. then the truck driver said then why dont you scrach it?</p>
"
10004,"<p>Zenophobia: the irrational fear of convergent sequences.</p>
"
10005,"<p>The husband had just finished his book, ""Man of the house.""</p>
<p>He stormed into the house and walked directly up to his wife.</p>
<p>Pointing a finger in her face, he said, ""From now on, I want you to know that I am the man of this house, and my word is law!</p>
<p>I want you to prepare me a gourmet meal tonight, and when I'm finished eating my meal, I expect a sumptuous dessert afterward.</p>
<p>Then, after dinner you're going to draw me my bath so I can relax. And when I'm finished with my bath, guess who's going to dress me and comb my hair?""</p>
<p>His wife replied, ""The funeral director.""</p>
<p>Submitted by Curtis<br /> Edited by axelwang</p>
"
10006,"<p>Your mama so hairy, King Kong was jealous. Your mama so fat, she uses the I-5 as a slip and slide.</p>
"
10007,"<p>On a Trans-Atlantic flight, a plane passes through a severe storm. The turbulence is awful, and things go from bad to worse when one wing is struck by lightning. One woman in particular loses it. Screaming,she stands up in the front of the plane. ""I'm too young to die!"" she wails. Then she yells, ""Well, if I'm going to die, I want my last minutes on earth to be memorable! No one has ever made me really feel like a woman! Well I've had it! Is there ANYONE on this plane who can make me feel like a WOMAN??"" </p>
<p>For a moment there is silence. everyone has forgotten their own peril, and they all stare, riveted, at the desperate woman in the front of the plane. Then, a man stands up in the rear of the plane. ""I can make you feel like a woman,"" he says. He's gorgeous! Tall, built, with flowing black hair and jet black eyes, he starts to walk slowly up the aisle, unbuttoning his shirt one button at a time. No one moves. The woman is breathing heavily in anticipation as the strange man approaches. He removes his shirt. Muscles ripple across his chest as he reaches her, and extends the arm holding his shirt to the trembling woman, and whispers:<br /> ""Iron this.""</p>
"
10008,"<p>This little boy is visiting the zoo with his father. They stop to have a look at an elephant and the kid just stares at it in fascination. Eventually he asks his father, ""Dad, what's that thing hanging down?"" ""That's the elephant's trunk,"" replies his father.""No, I mean at the other end."" ""Oh, that's the elephant's penis."" ""That's funny,"" mused the little boy, ""Last time we were here, Mum told me it was nothing.""""Well,"" said the smiling father, ""You have to remember that your mother is a very spoilt woman.""</p>
"
10009,"<p>One of many great lines from the movie:   'As Good As It Gets'Scene: Reception area of a major publishing house.  Jack Nicholson is best selling romance novel author Melvin Udall, a rather cranky and quirky old guy who really doesn't like people at all.  The cute young blond receptionist sees that she has a chance at last to gush over her favorite author and after a ritual bag of compliments asks:Receptionist:  How *do* you write women so well?Melvin Udall:  Quite simply:  I think of men, and I take away reason and accountability.</p>
"
