ID,post_content
30000,"<p>Seargent: A man is robbing a bank. Put a man at all the exits.</p>
<p>Blonde Officer: Alrite.</p>
<p>10 minutes later...</p>
<p>Blonde Officer: HE got away Sir.</p>
<p>Seargent: How could he have gotten away?!I told you to put a man at<br /> every exit!</p>
<p>Blonde Officer: He left by one of the entrances Sir.</p>
"
30001,"<p>If GH stands for P as in Hiccough<br /> If OUGH stands for O as in Dough<br /> If PHTH stands for T as in Phthisis<br /> If EIGH stands for A as in Neighbour<br /> If TTE stands for T as in Gazette<br /> If EAU stands for O as in Plateau</p>
<p>The right way to spell POTATO shoud be GHOUGHPHTHEIGHTTEEAU!</p>
"
30002,"<p>* When using a public campground, a tuba placed on your picnic table will keep<br /> the campsites on either side vacant. </p>
<p>* Get even with a bear who raided your food bag by kicking his favorite stump<br /> apart and eating all the ants. </p>
<p>* Old socks can be made into high fiber beef jerky by smoking them over an<br /> open fire. </p>
<p>* When smoking a fish, never inhale. </p>
<p>* A hot rock placed in your sleeping bag will keep your feet warm. A hot<br /> enchilada works almost as well, but the cheese sticks between your toes. </p>
<p>* The best backpacks are named for national parks or mountain ranges. </p>
<p>* Steer clear of parks named for landfills. </p>
<p>* While the Swiss Army Knife has been popular for years, the Swiss Navy Knife<br /> has remained largely unheralded. Its single blade functions as a tiny canoe<br /> paddle. </p>
<p>* Modern rain suits made of fabrics that ""breathe"" enable campers to stay dry<br /> in a downpour. Rain suits that sneeze, cough, and belch, however, have been<br /> proven to add absolutely nothing to the wilderness experience. </p>
<p>* Lint from your navel makes a handy fire starter. Warning: Remove lint from<br /> navel before applying the match. </p>
<p>* You'll never be lost if you remember that moss always grows on the north<br /> side of your compass. </p>
<p>* You can duplicate the warmth of a down-filled bedroll by climbing into a<br /> plastic garbage bag with several geese. </p>
<p>* When camping, always wear a long-sleeved shirt. It gives you something to<br /> wipe your nose on. </p>
<p>* You can compress the diameter of your rolled up sleeping bag by running over<br /> it with your car.</p>
"
30003,"<p>Knock Knock<br /> Who's there?<br /> Cherry!<br /> Cherry who?<br /> Cherry oh, see you later!</p>
<p>Knock Knock<br /> Who's there?<br /> Chester!<br /> Chester who?<br /> Chester the nick of time!</p>
<p>Knock Knock<br /> Who's there?<br /> Chesterfield!<br /> Chesterfield who?<br /> Chesterfield my leg so I slapped him!</p>
<p>Knock Knock<br /> Who's there?<br /> Chicken!<br /> Chicken who?<br /> Chicken the oven, I can smell burning!</p>
<p>Knock Knock<br /> Who's there?<br /> Chile!<br /> Chile who?<br /> Chile out tonight!</p>
"
30004,"<p>Men are vain and spend at least ten minutes a day looking in a<br /> mirror.<br /> Women are crazy and check their reflection in every single<br /> object they see that reflects such as mirrors, windows, cars,<br /> TVs...</p>
<p>Women take a bath/shower every single day to ensure they are<br /> clean and smell nice.<br /> Men use deodorent.</p>
<p>Women put on new clothes every single day and often spend up to<br /> an hour switching things around until she finds a good<br /> combination.<br /> Men put on the closest thing on the floor or in the closet.</p>
<p>Women paint their nails.<br /> Men bite their nails.</p>
<p>Men cannot hug someone of the same sex without wondering whether<br /> they are gay or having their friends wonder if they are gay.<br /> Women can not only hug their friends, but do so in public places<br /> without ANYONE wondering if they are a lesbian.</p>
<p>To women farting is a rude embarrassing noise.<br /> To men farting is a constant source of amusement.</p>
<p>Women try to hide cuts and bruises because they are flaws.<br /> Men compare cuts and bruises to see who has the biggest one.</p>
<p>Men can't go a day without rearranging his family jewels. (dick)<br /> Women never have to rearrange their privates.</p>
<p>Men go to the hospital if blood spews from their privates.<br /> Women use a tampon.</p>
<p>Women date preparation; two hours.<br /> Men date preparation; five minutes.</p>
<p>Women dress up for; shopping, sports, school, work, holidays,<br /> parties, hanging out with a friend, going to the movies, going<br /> bowling, lying around the house, reading, and watching TV.<br /> Men dress up for; weddings, funerals</p>
<p>When women forget to shave no one notices.<br /> When men forget to shave the whole world knows.</p>
<p>Women's magazines feature half naked women, that women ogle at,<br /> wishing they looked like them.<br /> Men's magazines feature fully naked women, that men lust after.</p>
<p>Women's chores are simple things like cooking and cleaning.<br /> Men's chores are dangerous things like putting up the Christmas<br /> lights on the roof and checking out loud noises at night.</p>
<p>Men are stronger.<br /> Women are smarter.</p>
<p>Women know they're weaker.<br /> Men think they're geniuses.</p>
<p>Women are sure they look horrid and ugly and that all the men<br /> like that girl over there more then the like her.<br /> Men think they are god'd gift to women.</p>
<p>When men get a cold, they are dying and stay in bed for two<br /> weeks.<br /> When women are dying, they just have a cold and continue to run<br /> around doing errands and chores.</p>
<p>In conclusion; men and women just do not go together.  Why isn't<br /> everyone gay?</p>
"
30005,"<p>There is this guy who really takes care of his body. He lifts weights and jogs six miles every day.</p>
<p>One morning he looks into the mirror and admires his body and notices that he is suntanned all over with the one exception of his penis, which he readily decides to do something about.</p>
<p>He goes to the beach, completely undresses and buries himself in the sand, except for his penis, which he leaves sticking out.</p>
<p>Two little old ladies are strolling along the beach, one using a cane. Upon seeing the thing sticking out of the sand, she begins to move it around with the cane. Remarking to the other little old lady, she says, ""There is really no justice in the world.""</p>
<p>The other little old lady says, ""What do you mean by that?""</p>
<p>The first little old lady says, ""Look at that -  When I was 20 - I was curious about it.  When I was 30 - I enjoyed it. When I was 40 - I asked for it. When I was 50 - I paid for it. When I was 60 - I prayed for it. When I was 70 - I forgot about it. Now that I'm 80, the damn things are growing wild, and I'm too old to squat!""</p>
"
30006,"<p>Q: What do you get when an army officer puts his nose to the grindstone?A: A sharp major.</p>
"
30007,"<p>Four men walk in to a bar!</p>
<p>One of them sould have seen it!</p>
"
30008,"<p>You're a redneck if .... You painted racing flames on the John Deere.</p>
"
30009,"<p>Knock KnockWho's there?Rosa!Rosa who?Rosa corn grow in a field!</p>
"
30010,"<p>A panda bear walks into a bar, and tells the bartender that he wants to have lunch. The bartender gives him a menu and he orders.</p>
<p>The panda bear eats his lunch, and when he finishes, he gets up to leave. Suddenly, the panda bear pulls an AK-47 out of his fur, and shoots the bar to pieces. He then heads for the door.</p>
<p>The shocked bartender jumps out from behind the destroyed bar and yells, ""Hey, what do you think you're doing? You ate lunch, shot up my bar, and now you're just going to leave?""</p>
<p>The panda bear answers calmlly, ""I'm a panda bear."" The bartender says, ""Yeah, so?"" The panda bear replies, ""Look it up,"" and walks out the door.</p>
<p>The bartender jumps back behind the ruined bar and grabs his encyclopedia. He looks up ""panda bear,"" and sure enough, there is a picture of the panda bear.</p>
<p>He reads the caption, which says, ""Panda Bear--a cuddly, black and white creature. Eats shoots and leaves.""</p>
"
30011,"<p>A Jewish man walks into a bar and sits down. He has a few drinks, when a<br /> Chinese man comes in. The Jewish man jumps up and punches him in the face.</p>
<p>""Ouch!"" the Chinese man says.</p>
<p>""What was that for?""</p>
<p>""That was for Pearl Harbor,"" the Jewish man says.</p>
<p>""But I'm Chinese!""</p>
<p>""Chinese, Japanese, what's the difference?""</p>
<p>And the Jewish man sits back down.</p>
<p>A few minutes later, the Chinese man walks up to the Jewish man and punches<br /> him in the face.</p>
<p>""Ouch!"" the Jewish man says.</p>
<p>""What was that for?""</p>
<p>""That was for sinking the Titanic,"" the Chinese man says.</p>
<p>""Sinking the Titanic??? But that was an iceberg!""</p>
<p>""Ice berg, Goldberg, what's the difference?""</p>
"
30012,"<p>These two eggs had just been married and were on their honeymoon.<br /> While they were sitting on the bed making out, the female egg pushed the male egg away and said ""I just have to go to the bathroom. I'll be back in a minute."" and off she went.</p>
<p>Five minutes later the male egg saw his sexy wife walk out in a slinky egglige, wiping her hands up and down her smooth, ovally body.</p>
<p>Instantly, the male egg slapped his hands on the top of his head, covering it completely. The female egg looked at him and asked what he was doing.</p>
<p>He replied, ""The last time I was this hard, someone cracked me on the head with a spoon!""</p>
"
30013,"<p>Knock Knock<br /> Who's there?<br /> Doctor!<br /> Doctor who?<br /> You just said it!</p>
<p>Knock Knock<br /> Who's there?<br /> Don!<br /> Don who?<br /> Don Patrol!</p>
<p>Knock Knock<br /> Who's there?<br /> Donatello!<br /> Donatello who?<br /> Donatello'n me!</p>
<p>Knock Knock<br /> Who's there?<br /> Don Giovanni!<br /> Don Giovanni who?<br /> Don Giovanni talk to me!</p>
<p>Knock Knock<br /> Who's there?<br /> Don Juan!<br /> Don Juan who?<br /> Don Juan to go to school today!</p>
"
