ID,post_content
17000,"<p>Two guys are sitting in a mental asylum. One says to the other,<br /> ""I am Napoleon Bonaparte!"" The other guy says, ""Yeah, and God<br /> told me I'm normal."" Then you hear a scream from a corner, ""No I<br /> did not!!!""</p>
"
17001,"<p>1) I just threw up! </p>
<p>2) You look just like a hooker I know in Detroit. </p>
<p>3) Miss, if you've lost your virginity, can I have the package it came in? </p>
<p>4) Hey baby! You look like you could suck the chrome off a trailer hitch.</p>
<p>5) I've had quite a bit to drink, and your beginning to look pretty good. </p>
<p>6) Hello Susie! Your mom couldn't make it this afternoon so she asked me to pick you up. My what a pretty dress! </p>
<p>7) Your face or mine? </p>
<p>8) Nice dress, could I talk you out of it? </p>
<p>9) I want to floss with your pubic hair. </p>
<p>10) I'd look good on you. </p>
<p>11) Excuse me. Have I fucked you yet? </p>
<p>12) Somebody farted! Lets get out of here.</p>
"
17002,"<p>Monica walks into her dry cleaning store and tells the guy, ""I've got another dress for you to clean."" </p>
<p>Slightly hard of hearing, the clerk replies, ""Come again?"" </p>
<p>""No,"" says Monica. ""Mustard."" </p>
<p>Submitted by Curtis<br /> Edited by BreeBrown</p>
"
17003,"<p>At a paternity trial, the blonde's lawyer asked, ""On the night of July 16th last, at approximately 11:45 p.m., in the locale known generally as 'Lover's Lane' did the defendant have sexual relations with you?"" ""Yes,"" whispered the girl, her head bowed. ""And did the defendant on that occasion, to the best of your knowledge, have a climax?"" the lawyer continued. ""Oh no,"" she replied, ""I'm pretty sure he had one of them real fancy Mazdas.""</p>
"
17004,"<p>Compaq is considering changing the command 'Press any key' to 'Press Enter<br /> key' because of the flood of calls asking where is the 'Any' key.</p>
"
17005,"<p>There was this guy who really took care of his body. He lifted weights and jogged six miles a day. One morning as he looked into the mirror to admire his body he noticed that he was suntanned all over, with one exception, his penis, which he really decided to do something about. He went to the beach, completely undressed and buried himself in the sand, except for his penis, which he left sticking out.</p>
<p>Two little old ladies were strolling along the beach, one using a cane. Upon seeing the thing sticking out of the sand, she began to move it around with her cane, remarking to the other old lady, ""There really is no justice in the world!""</p>
<p>The other little old lady said, ""What do you mean by that?"" </p>
<p>The first old lady said, ""Look at that.""<br /> When I was 20, I was curious about it.<br /> When I was 30, I enjoyed it.<br /> When I was 40, I asked for it.<br /> When I was 50, I paid for it.<br /> When I was 60, I prayed for it.<br /> When I was 70, I forgot about it.<br /> And now that I'm 80, the damn things are growing wild and I'm to old to squat.</p>
"
17006,"<p>A father takes his deaf mute son to the Godfather.....Father: Godfather my boy is a good boy but he can't get a job because he's a deaf mute.Godfather: I will give him a job as a bag man. He will pick up the money from my bookies and bring it back here. he doesn't have to talk to anybody. Two weeks go by and the Father is grabbed off the street brought to theGodfathers office. His Son is sitting in a chair all beat up.Godfather: $50,000.00 is missing, ask your Son where it is. The Father:  turns to the boy and in sign language says....""What did you do? Where is the money? they are going to kill you!Son: (in sign language) I don't know anything about the moneyFather: Godfather my Son is a good boy. He says he didn't steal any moneyGodfather: Pulls a gun from his drawer and lays it on the desk and says...""ask him again"" The Father: (in sign language) This guy is serious, he's going to kill you! where is the money?Son: (in sign language) I honestly dad I don't have any moneyFather: Godfather my Son says he doesn't have your money, Please believe him.Godfather: Puts the gun to the boys head, pulls the hammer back, and says...""ask him one last time"" The Father:  (in sign language) He's going to kill you for sure , for you mother's sake please ,WHERE IS THE MONEY?Son: (in sign language) all right , all right its in a shoe box in the attic under moms wedding dress!Father: Godfather my Son says GO TO HELL!</p>
"
17007,"<p>Q: What do you get when you cross a mule with a sack of onions?<br /> A: A piece of ass that brings tears to your eyes.</p>
"
17008,"<p>Little timmy always sat in the front pew of the church and gave<br /> a hand full of change when the collection basket passed.One<br /> sunday the pastor noticed that timmy started to put his change<br /> in the collection basket but decided to put his money in his<br /> pocket.<br />    After service little timmy,little timmy rushed up to the<br /> pastor and wanted to hand him the handful of change,but the<br /> pastor told timmy that he did not need the money and that he<br /> should put it in the basket instead.Little timmy said ""Oh no<br /> father,you need it more than anyone else does,because my dad<br /> says that your the poorest paster we ever had.""</p>
"
17009,"<p>10&gt; As we aimed all those surgical strikes</p>
<p>    At the target of all our dislikes,</p>
<p>       We grew slowly aware</p>
<p>       That Saddam's facial hair</p>
<p>    Was the lamest since, well, the Third Reich's.</p>
<p> 9&gt; Saddam once had sensitive skin</p>
<p>    And no hair on his chinny-chin-chin.</p>
<p>       But his lip was pubescent,</p>
<p>       A real fertile crescent,</p>
<p>    Where follicles quickly grew in.</p>
<p> 8&gt; The dictator ruling Iraq</p>
<p>    Grew a mustache all shaggy and black.</p>
<p>       A little while later</p>
<p>       He lay in a crater,</p>
<p>    As vultures approached for a snack.</p>
<p> 7&gt; ""Dad's mustache exceeds any other!""</p>
<p>    Cried young Uday to Qusay, his brother,</p>
<p>       ""It will always be there</p>
<p>       Because thick facial hair</p>
<p>    Is the one trait he shared with his mother.""</p>
<p> 6&gt; In order to set an example,</p>
<p>    Hussein was the right guy to trample.</p>
<p>       Now his bushy mustache</p>
<p>       And a bit of eyelash</p>
<p>    Are what's left for his DNA sample.</p>
<p> 5&gt; Next to Hitler's, it's not trimmed as well.</p>
<p>    More like Stalin's, as best I can tell.</p>
<p>       Lenin, too, might dispute</p>
<p>       Saddam's 'stache was a beaut.</p>
<p>    They can argue about it in hell.</p>
<p> 4&gt; Saddam cut a figure quite charming --</p>
<p>    Stalin-like, but perhaps less alarming.</p>
<p>       His lip was hirsute,</p>
<p>       Which he thought made him cute.</p>
<p>    It's too bad that he wasn't disarming.</p>
<p> 3&gt; Samson's strength was dependent on hair.</p>
<p>    Can Saddam Hussein's mustache compare?</p>
<p>       We could tell our troops: ""Wait!</p>
<p>       Spend a buck ninety-eight --</p>
<p>    You can rub out the bastard with Nair!""</p>
<p>2&gt; While Saddam grew his 'stache with no trouble,</p>
<p>    Not so lucky was Chuckie, his double.</p>
<p>       Though Hussein in his wrath</p>
<p>       Threw Rogaine in the Baath,</p>
<p>    He could still hardly sprout more than stubble.</p>
<p>1&gt; Saddam, now most likely ""the late,""</p>
<p>    Suffered one final, humbling fate:</p>
<p>       His mustache ditched his lip</p>
<p>       Like a rat from a ship,</p>
<p>    And was seen crawling south t'wards Kuwait.</p>
<p>             [  The Top 5 List   www.topfive.com  ]</p>
<p>             [   Copyright 2003 by Chris White    ]</p>
"
