ID,post_content
46000,"<p>Q:  What did the girl melon say to the boy melon??A:  We're too young, we cantaloupe!</p>
"
46001,"<p>Yo Momma is like a rifle one cock and she Blows</p>
"
46002,"<p>If you aim for the stars but only make it to the moon, remember there are people who have not yet made it to the moon.</p>
"
46003,"<p>Why do men take showers instead of baths? Pissing in the bath is disgusting.</p>
"
46004,"<p>* THE KIDDIE PICK: When your by yourself and uninhibently twist your forefinger into your nostril with childlike joy and freedom. And the best part is there is no limit. </p>
<p>* CAMOUFLAGED KIDDIE PICK: When in the presence of other people, you wrap forefinger in a tissue, then thrust it in deep and hold back the smile. </p>
<p>* FAKE NOSE SCRATCH: When you make believe you've got an itch but your really trolling the nostril edge for stray boogers. </p>
<p>* MAKING A MEAL OUT OF IT: You do it so furiously, and for so long your probably entitled to dessert. </p>
<p>* SURPRISE PICKINGS: When a sneeze or laugh causes snot to come hurtling out of your nose and you have to gracefully clean it off your shirt. </p>
<p>* AUTOPICK: The kind you do in a car when no ones looking. </p>
<p>* PICK YOUR BRAINS: Done in private this is the one where your finger goes in so far it passes the septum. </p>
<p>* PICK AND SAVE: When you have to pick it quickly, just when someone looks away, and than you pocket the snot so they don't catch on to what you did. </p>
<p>* PICK AND ROLL: No explanation needed. </p>
<p>* PICK AND FLICK: Ditto. </p>
<p>* PICK AND STICK: You wanted it to be a ""PICK AND FLICK"" but it stubornly clings to your fingertip. </p>
<p>* PAYDIRT: The kind when you remove a piece of snot so big it improves your breathing by 90%.</p>
"
46005,"<p>Milagroso san Alejo,<br /> con gran devoci�n te pido<br /> que me quites lo pendejo<br /> porque esto me trae jodido.</p>
<p>Trabajo con la ilusi�n<br /> de ser rico antes que viejo,<br /> pero no falta alg�n cabr�n<br /> que me chingue por pendejo.</p>
<p>Mi familia muy contenta<br /> gasta un dineral en casa<br /> y no me hab�a dado cuenta<br /> que por pendejo me pasa.</p>
<p>Uso amuletos confieso,<br /> me hice 'limpias', no me quejo,<br /> es muy cierto que progreso,<br /> pero s�lo en lo pendejo.</p>
<p>Que tan pendejo me siento,<br /> que al dormir como una roca<br /> si se me sale alg�n viento<br /> me levanto a ver quien toca.</p>
<p>Esc�chame, san Alejo,<br /> esta oraci�n milagrosa,<br /> porque s� que el que es pendejo<br /> ni siquiera de Dios goza.</p>
<p>T� bien sabes cu�nto lucho<br /> por sanar de mis complejos<br /> quiero triunfar como muchos<br /> que nom�s se hacen pendejos</p>
<p>Ni crean que es milagrosa esta oraci�n...</p>
<p>La ignorancia si es curable, la pendejez es cr�nica.</p>
"
46006,"<p>Un viejito llega a la panader�a y le dice a la joven que lo atiende:</p>
<p>""Che�orita me puede dar 500 piezas de pan.""</p>
<p>""Oiga se�or, pero eso es mucho pan para usted solo. Se le va poner duro.""</p>
<p>""De echo che trata mija.""</p>
"
46007,"<p>How many librarians does it take to screw in a light bulb? </p>
<p>I don't know, but I can look it up for you.</p>
"
46008,"<p>A nun gets into a cab in New York. She demurely says in a small, high, voice,<br /> ""Could you please take me to Times Square?"" </p>
<p>In a thick Brooklyn accent the cabbie initiates conversation, ""Hey siesta,<br /> that�s kind a long drive? You mind if we, like, chat?"" </p>
<p>The nun says, ""Why no my son, whatever is on your mind?"" </p>
<p>The cabbie, ""About dish celibacy thing, are you telling me you never think<br /> about done' it?"" </p>
<p>The nun, ""Why certainly, my son, the thought has crossed my mind a time or<br /> two. I am of weak human flesh you understand."" </p>
<p>The cabbie, ""Well, would a ever consider, you know, don�t?"" </p>
<p>The nun, ""Well, I suppose under certain conditions, in a very unique<br /> circumstance, I might consider it."" </p>
<p>The cabbie, ""Well what would dose conditions happen to be?"" </p>
<p>The nun, ""Well he'd have to be Catholic, unmarried and well, certainly, he<br /> could d have no children."" </p>
<p>The cabbie, ""Well, siesta, today is your lucky day. I am all three. Why do you<br /> se come on up here...I won't even make you really break your vows. All you got<br /> at do is go down on me."" </p>
<p>The nun looks around...they are awfully far away from where anyone would<br /> recognize her...at the next light she gets into the front with the driver. By<br /> the next light, the nun is getting back into the rear of the cab, and the cabbie<br /> is milling from ear to ear. </p>
<p>As she settles in, the nun hears the cabbie begin to laugh. </p>
<p>The nun inquires, �Why, my son, what is so humorous?"" </p>
<p>The cabbie sneers, ""Siesta, I got yaw, I'm Protestant, I'm married, and I got<br /> four kids. </p>
<p>And from the back of the cab comes the nun's low voiced response, ""Yeah, well<br /> m y name's Dave and I'm on my way to a costume party.""</p>
"
46009,"<p>Q: What do you get when you put 50 lesbians and 50 state workers in the same room?</p>
<p>A: A hundred people who dont do dick.</p>
"
