ID,post_content
36000,"<p>Q: What do a bowling ball and a blonde have in common?</p>
<p>A: Chances are they'll both end up in the gutter.</p>
"
36001,"<p>Little Johnny walks into his mothers room and catches her topless.</p>
<p>Mommy, Mommy, what are those? He says pointing to her breasts.</p>
<p>Well, son, These are balloons, and when you die, they inflate and float you up to heaven.</p>
<p>Incredibly, he appears to believe this explanation and goes off quite satisfied. Two days later while his mother is making tea, he rushes into the kitchen. Mommy, Mommy, Aunt Eliza is dying!</p>
<p>What do you mean? Says his mother.</p>
<p>Well, she's out in the garden shed, lying on the floor with both of her balloons out. Daddy is trying to blow them up for her and she keeps yelling, God, I'm coming! God, I'm coming!</p>
"
36002,"<p>a group came and asked donation to build a swimming pool the son<br />  opened the door they said we want to collect donation to build a swimming pool the son say wait a minute and asked the father the father said give them a glass of water hahaha</p>
"
36003,"<p>Two blondes walked into a bar, ya think one of them would have seen it!</p>
"
36004,"<p>MUJER INTERNET: mujeres de dif�cil acceso.</p>
<p>MUJER SERVIDOR: est� siempre ocupada cuando usted quiere usarla.</p>
<p>MUJER WINDOWS: todo el mundo sabe que no sirve, pero nadie vive sin ella.</p>
<p>MUJER POWERPOINT: solamente Bill Gates tiene la paciencia para aguantarla por m�s de media hora.</p>
<p>MUJER EXCEL: dicen que hace muchas cosas, pero usted tan s�lo la utiliza para las cuatro operaciones b�sicas.</p>
<p>MUJER WORD: tiene siempre una sorpresa reservada para usted y no existe nadie en el mundo que la comprenda totalmente.</p>
<p>MUJER D.O.S.: todos la usaron alg�n d�a, pero nadie la quiere ahora.</p>
<p>MUJER BACKUP: usted siempre cree que tiene lo suficiente, pero a la hora de 'vamos a ver' falta algo.</p>
<p>MUJER VIRUS: tambi�n conocida como esposa. Cuando usted menos lo espera, ella llega, se instala y va apoder�ndose de todos sus recursos. Si usted intenta desinstalarla, va a perder algunas cosas; si no lo intenta, pierde todo.</p>
<p>MUJER SCANDISK: sabemos que ella es buena y que solamente quiere ayudar, pero en el fondo nadie sabe realmente que est� haciendo.</p>
<p>MUJER SCREENSAVER: no sirve para nada, pero te divierte.</p>
<p>MUJER PAINTBRUSH: �nicamente sirve para sus hijos.</p>
<p>MUJER RAM: aquella que olvida lo que hace apenas se desconecta.</p>
<p>MUJER HARDDISK: aquella que se acuerda de todo, todo el tiempo.</p>
<p>MUJER MOUSE: exclusivamente funciona cuando es arrastrada y presionada.</p>
<p>MUJER MOUSEPAD: es la mujer 'felpudo' versi�n a�o 2000.</p>
<p>MUJER MULTIMEDIA: hace que todo parezca bonito.</p>
<p>MUJER JOYSTICK: vive dej�ndolo a usted con la mano sudada y con calambres en el brazo.</p>
<p>MUJER MICROSOFT: quiere dominar a cualquier hombre que aparezca a su alrededor, e intentar� convencerlo de que eso es lo mejor para usted. Idea planos para enfrentarlo a usted contra otras mujeres y promete que har� lo que usted quiera si tira su agenda con los tel�fonos de sus amigas. Sin que usted lo perciba, poco a poco, ella ser� la �nica en su vida. Llegar� un d�a que, hasta para abrir la heladera o tomar las llaves del coche, usted tendr� que pedir su permiso.</p>
<p>MUJER PASSWORD: Usted cree el �nico que la conoce, pero la conoce medio mundo.</p>
<p>MUJER MP3: Todos quieren baj�rsela.</p>
<p>MUJER USUARIO: No hace nada bien y pide m�s de lo que necesita.</p>
<p>MUJER ANALISTA-PROGRAMADOR: Se la pasa cocinando, se la pasa remendando.</p>
<p>MUJER CPU: por fuera pareciera que tiene de todo, pero por dentro est� casi vac�a.</p>
<p>MUJER MONITOR: Le hace ver la vida con los m�s lindos colores.</p>
<p>MUJER LECTORA CD: Cada vez son m�s r�pidas.</p>
<p>MUJER DATAWAREHOUSING: Le informa de todo, menos lo que realmente te interesa.</p>
<p>MUJER E-MAIL: De cada diez cosas que informa, ocho son pendejadas, como �sta.</p>
"
36005,"<p>Yo mamma's so fat the cops had to use ""The Jaws of life"" to get her INTO her car!</p>
"
36006,"<p>This hospital has an economy ward for the homeless. </p>
<p>They get proper medical treatment, but there is one drawback. </p>
<p>It's difficult for the patients to hide their bed pans under their sleeping bags.</p>
"
36007,"<p>BARKING: Because you are a dog, you are expected to bark. So bark--- a lot. Your owners will be very happy to hear you protecting their house. Especially late at night while they are sleeping safely in their beds. There is no more secure feeling for a human than to keep waking up in the middle of the night and hearing your protective bark, bark, bark...LICKING: Always take a BIG drink from your water dish immediately before licking your human. Humans prefer clean tongues. Be ready to fetch your human a towel.THE ART OF SNIFFING: Humans like to be sniffed. Everywhere. It is your duty, as the family dog, to accommodate them.DINING ETIQUETTE: Always sit under the table at dinner, especially when there are guests, so you can clean up any food that falls on the floor. It's also a good time to practice your sniffing.HOUSEBREAKING: Housebreaking is very important to humans, so break as much of the house as possible.GOING FOR WALKS: Rules of the road: When out for a walk with your master or mistress, never go to the bathroom on your own lawn.PLAYING: If you lose your footing while chasing a ball or stick, use the flower bed to absorb your fall so you don't injure yourself. CHASING CATS: When chasing cats, make sure you never--- quite--- catch them. It spoils all the fun</p>
"
36008,"<p>Q.<br /> Why is food better than men?<br /> A.  Because you don't have to wait an hour for seconds.</p>
"
36009,"<p>Q.   What's the difference between a women's track team and a tribe of pygmies?<br />  A.  The pygmies are a bunch of cunning runts.</p>
"
36010,"<p>Un tipo lleg� al trabajo todo desanimado, casi arrastr�ndose y con cara de preocupaci�n. Como era un buen empleado, el jefe lo llam� y le aconsej�:</p>
<p>""�Por qu� no haces como yo? Cuando estoy deprimido como t�, me voy a casa, tomo una buena ducha, le hago el amor a mi mujer y de inmediato me siento como nuevo"".</p>
<p>El tipo sali� dispuesto a seguir el consejo del jefe. Al final de la tarde volvi� muy animado.</p>
<p>""�Qu� tal? Funciona, �no?"", le pregunt� el jefe.</p>
<p>""�Vaya que s�! �Estoy totalmente recuperado! �Su esposa es una maravilla!""</p>
"
36011,"<p>Eleven people were clinging precariously to a wildly swinging rope suspended from a crumbling outcropping on Mount Everest.Ten were blonde, one was a brunette.As a group they decided that one of the party should let go.  If that didn't happen the rope would break and everyone would perish. For an agonizing few moments no one volunteered.Finally the brunette gave a truly touching speech saying she would sacrifice herself to save the lives of the others.The blondes applauded.</p>
"
36012,"<p>one day a blonde went into the doctors office.  when the doctor came in he asked ""so, whats the problem.""  Then the blonde said to the doctor, ""well, everywhere i touch it hurts.""  then the doctor started poking her knee asking if it hurt, amazingly the blonde said ""no.""  then the doctor started patting her back, asking if that hurt.  Still the blonde said no.  finally the doctor said, ""well, i think i know what the problem is.""  the blonde asked, ""what, what is it!!""  the doctor then tapped her finger, and the blonde started screaming hysterically, and the doctor said, ""your finger is broken.""</p>
"
36013,"<p>10. He's replaced all the elves with scantily clad Swedish exchange students.</p>
<p>9.  Mrs. Claus calls him ""that fat freak in the red underwear"".</p>
<p>8.  He traded in his sleigh for a van with a waterbed.</p>
<p>7.  He's been spending a little too much time with the life-sized Holiday Barbie.</p>
<p>6.  His new live-in personal elf valet, Steve.</p>
<p>5.  Mrs. Claus having cybersex relationship with accountant from New Jersey.</p>
<p>4.  He knows when she's been sleeping, he knows when she's awake, because he's bugged the bedroom.</p>
<p>3.  Lately, she keeps ""forgetting"" to tie her robe when she brings the elves their morning coffee.</p>
<p>2.  Stockings aren't the only things he's been nailing in front of the fireplace.</p>
<p>1.  Not a creature is stirring in Santa's pants.</p>
"
36014,"<p>Love is one long sweet dream, and marriage is the alarm clock.</p>
"
36015,"<p>A blonde goes to a doctor and tells him that both her ears are burnt.<br /> 'Sit down and tell me how it happened,' said the doctor.</p>
<p>'Well, I was ironing my clothes when I received a phone call, and instead of picking the phone, I picked up the iron and burnt my ear!'</p>
<p>'Okay, I see...But that's one ear - what about the other?'</p>
<p>'They called again!!'</p>
"
36016,"<p>""Honey, I have a confession to make,"" a guy told his bride. ""I'm a golf nut. You'll never see me on weekends during golf season.""</p>
<p>""Well, dear,"" she murmured. ""I have a confession to make too. I'm a hooker.""</p>
<p>""No big deal,"" replied the groom. ""Just keep your head down and your left arm straight!""</p>
"
36017,"<p>Q: What famouse Arkansas State Supreme Court decision is Hilary Clinton famous for?A: If you divorce your wife in Arkansas, is she still your cousin?</p>
"
36018,"<p>Andy Rooney on Prisoners.</p>
<p>Did you know that it costs forty-thousand dollars a year to house each prisoner? Jeez, for forty-thousand bucks apiece I'll take a few prisoners into my house. I live in Los Angeles. I already have bars on the windows. I don't think we should give free room and board to criminals. I think they should have to run twelve hours a day on a tread mill and generate electricity. And, if they don't want to run, they can rest in the chair that's hooked up to the generator.</p>
<p>Andy Rooney on Fabric Softeners.</p>
<p>My wife uses fabric softener. I never knew what that stuff was for.Then I noticed women coming up to me, sniffing, then saying under their breath, ""Married!"" and walking away. Fabric softeners are how wives mark their territory. We can take off the ring. But, it's hard to get that April Fresh scent out of your clothes.</p>
<p>Andy Rooney on morning differences.</p>
<p>Men and women are different in the morning. We men wake up aroused in the morning. We can't help it. We just wake up and we want you. And women are thinking, ""How can he want me the way I look in the morning?"" It's because we can't see you. We have no blood anywhere near our optic nerve.</p>
<p>Andy Rooney on cripes.</p>
<p>My wife's from the Midwest. Very nice people there. Very wholesome.They use words like 'Cripes' 'For Cripes sake.' Who would that be: Jesus Cripes? The son of 'Gosh' of the church of 'Holy Moly'? I'm not making fun of it; You think I wanna burn in 'Heck'?</p>
<p>Andy Rooney on Grandmas.</p>
<p>My grandmother has a bumper sticker that says, 'Sexy Senior Citizen.' You don't want to think of your grandmother that way, do you? Out entering wet shawl contests. Makes you wonder where she got that dollar she gave you for your birthday.</p>
<p>Andy Rooney on answering machines.</p>
<p>Did you ever hear one of these corny positive messages on someone's answering machine? ""Hi, it's a great day and I'm out enjoying it right now. I hope you are,too. The thought for the day is: ""Share the love."" BEEP ""Uh, yeah. . .this is the VD clinic calling . . . Speaking of being positive, your test results are back. Stop sharing the love..""</p>
<p>Andy Rooney on Monica.</p>
<p>Can you believe it? Monica turned 28 this week. It seems like only yesterday that she was crawling round the White House on her hands and knees.</p>
"
36019,"<p>What does Bigfoot and a smart blonde have in common?</p>
<p>They both do not exist.</p>
"
36020,"<p>""This little computer,"" said the sales clerk, ""will do half of<br /> your job for you."" </p>
<p>Studying the machine, the senior VP said, ""Fine, I'll take two.""</p>
"
36021,"<p>why did the girl run into the door?<br /> because she was a retard</p>
"
36022,"<p>Yo mama so fat when her beeper goes off, people thought she was backing up</p>
"
