ID,post_content
29000,"<p>The teacher had caught Johnny gambling several times. She requested a conference with Johnny's dad who admitted that he also had tried to break Johnny of his gambling habit. After many failed efforts, Johnny one day (after school) called the teacher a hypocrite.""Why do you say that, Johnny,"" she asked.""Because you are.""Again she asked, ""why.""He said, ""Because you're not a true blonde.""She demanded to know how much money Johnny had. It came to about $50. She bet him $50 dollars she was a true blonde. She went behind her desk and removed her panties. Then she stood with her back to the door and pulled her dress up showing her radiantly blonde pubic hair. Afterwards she called the father and told him what she had done ""in Johnny's best interest.""The father moaned and groaned and cried, ""Oh, no,"" numerous times.The teacher said, ""Look, I did this for Johnny. Do you think it was easy for me to pull up my dress and show Johnny my pussy? I'd think you'd be understanding instead of critical!""The father replied, ""Oh, I'm not so upset that you showed Johnny your pussy, it's just that...""""Just that what?"" the embarrassed teacher asked.The father replied, ""It's just that I decided to break Johnny of betting myself, and this morning I bet him that he was wrong when he boasted that before the day was over, he'd have you lifting your skirt and showing him your pussy.""</p>
"
29001,"<p>A youngish man goes to the doctor and tells him his situation.<br /> ""I have ten kids and I don't want any more</p>
"
29002,"<p>Q: Why doesn't the President have a cat?<br /> A: Because he believes it's wrong for bush and pussy to mix.</p>
"
29003,"<p>How can there be self-help groups?</p>
"
29004,"<p>A little boy needed $100 very badly and his mother told him to pray to God for<br /> it.  He prayed and prayed for two weeks, but nothing turned up. </p>
<p>Then he decided to write God a letter requesting the $100.  When the postal<br /> authorities received the letter addressed to God, they opened it up, and decided<br /> to send it to President Clinton. </p>
<p>President Clinton was so impressed, touched and amused that he instructed his<br /> secretary to send the little boy $5.  He thought this would appear to be a lot<br /> of money to a little boy. </p>
<p>The little boy was delighted with the $5 and sat down to write a thank-you<br /> letter to God which reads as follows: ""Dear God, Thank you so very much for<br /> sending me the money.  Inoticed you sent it through Washington.  As usual those<br /> bastards deducted $95 as tax.""</p>
"
29005,"<p>After dinner and a movie, Carl drove his date to a quiet country road and made his move. When Mary responded enthusiastically to his kissing, he tried sliding his hand up her blouse. Suddenly she jerked away, got out of the car and walked home. That night she wrote in her diary, ""A girl's best friends are her own two legs.""On their next date, Carl returned to the country road. As they were necking, he slid his hand up Mary's skirt. Once again she pulled away, got out of the car and walked home. That night she wrote in her diary, ""I repeat, a girl's best friends are her own two legs.""On the third date, the pair returned to the country road. This time Mary didn't get home until very late. That night she wrote, ""Dear diary: There comes a time when even the best of friends must part.""</p>
"
29006,"<p>by Scott Adams </p>
<p>I work in tech support. An end-user called and reported, ""My computer is making a strange noise."" We visited the site and identified the problem: a pager (set on vibrate) in his drawer. [Editor's note: Later that day he called the Men's Wearhouse 800 number to report that his pants were making a strange noise.]</p>
<p>I work on the help desk here, and have just gotten off the phone with a customer who was asking us about her network connection. She insisted that the 3com card in her PC was not powerful enough for her needs and that she had ""looked into it"" and had decided she wanted a 4com card instead as they were obviously better.</p>
<p>Our soda machine had an out-of-order sign taped over the money slot. The Induhvidual walked up, lifted the piece of paper, and inserted his dollar. He was still cursing the machine for stealing his money as I walked back to my office.</p>
<p>This one's a double sighting: I stopped off at the gas station to fill up my car. I pumped in $18.50 worth of gas and went to pay. In front of me in line was a guy (obviously from out of town) asking for directions and signing a VISA slip. When that guy left, the fun began: </p>
<p>CLERK: ""Can I help you?"" </p>
<p>ME: ""I'm the $18.50 charge."" </p>
<p>CLERK (confused): ""Sorry, there's no charges on the computer. But I just charged that last guy $18.50."" </p>
<p>ME (very pleased): ""You mean that guy paid for my gas?"" </p>
<p>CLERK: ""No, he was just in here asking for directions."" </p>
<p>ME: ""Then why did you charge him $18.50."" </p>
<p>CLERK: ""Ummmm... excuse me!"" </p>
<p>Then he ran out of the booth, but alas the other Induhvidual had left. I wonder if the other Induhvidual thinks people in my city always charge $18.50 for directions. [Editor's Note: The lesson here is that if someone asks you for directions, ask for their credit card and charge them. You might get lucky. In fact, it's a safe bet that the Induhvidual in the story is still lost, and that's easy money for whoever runs into that person next.]</p>
<p>I am at a fast order restaurant at one of our local universities. I order a BLT. The Induhvidual behind the counter asked if I would like lettuce and tomato with that. I suppose I could have just wanted a B.</p>
<p>My wife was reading your latest newsletter and said, ""individual"" is spelled wrong all over this document. [Editor's Note: It's okay to marry Induhviduals as long as you're only doing it for the laughs.]</p>
<p>The sign on the front of the Taco Bell in my town says: ""We have tacos."" I went in to verify this fact for myself. It turns out that they do sell tacos, never bells. The sign was very helpful.</p>
<p>Here's a true story: The receptionist's intercom buzzes, and an Induhvidual's voice comes through, calling out, ""hello, hello?"" But the receptionist had stepped away from her desk. Two seconds later, the buzzer sounds again, and it's the same guy, calling ""hello, hello?"" Still no answer. Next thing you know, the guy comes all the way down the hall from his office, bumps into the receptionist, and tells her her intercom doesn't work. He runs back to his office to prove it to her. ""Hello, hello?"" She responds, and he excitedly comes all the way back down the hall to her desk to tell her it works now, it must be fixed! She looks at him funny, and he goes all the way back to his office, then buzzes her again, ""Hello, hello?"" ""Yes?"" she replies. ""Can you bring me that file from your desk?""</p>
<p>Just when you think the educational system is in decay, along comes an inspirational story like this one: Dear Scott, Just a quick report about the success of the joke I played on the faculty of Los Gatos High School (SF Bay Area). The idea came from your newsletter which suggested ""converting"" a copier to voice activation. The faculty copiers already have electronic boxes which require a password to be entered. I decided to convert one to voice activation. On 4/1/97 I attached to the copier in the faculty workroom a cheap microphone and a label with the following instructions: This copier control is now voice activated. Please state your name and department in a loud, clear voice into the microphone. Almost every teacher that used the copier fell for it. Some even returned later in the day to see if it was working yet. It will be hard to top this one in the future, thanks for the great idea.</p>
"
29007,"<p>A guy goes into a bar and sees a beautiful woman. After an hour of gathering up his courage he finally goes over to her and asks, tentatively, ""Um, would you mind if I chatted with you for a while?"" </p>
<p>She yells, ""No, I won't sleep with you tonight!"" </p>
<p>Everyone in the bar is now staring at them. Naturally, the guy is hopelessly and completely embarrassed and he slinks back to his table. </p>
<p>After a few minutes, the woman walks over to him and apologizes. She smiles at him and says, ""I'm sorry if I embarrassed you. You see, I'm a graduate student in psychology and I'm studying how people respond to embarrassing situations."" </p>
<p>To which he responds, at the top of his lungs, ""What do you mean $200!?</p>
"
29008,"<p>What is it when a blonde blows into another blonde�s ear?<br /> Data transfer.</p>
"
29009,"<p>A man loses his wife in a freak scuba-diving accident and police aren�t able to recover the body. </p>
<p>The next day, he gets a knock at the door and is greeted by two solemn police officers. �Sorry to bother you, sir,� one says. �But we have some information about your wife.�</p>
<p>�Well, tell me!� the man cries.</p>
<p>The policeman says, �We have some bad news, some good news and some really great news. Which do you want to hear first?� </p>
<p>The man chooses the bad first, so the policeman explains, �I�m sorry to tell you, but we found your wife�s body this morning at the bottom of the bay.�</p>
<p>�Oh, my God,� the man cries, but then remembers what the policeman had said. �So what�s the good news?�</p>
<p>�Well,� says the policeman, �when we pulled her up, she had two five-pound lobsters and a dozen good sized Dungeness crabs on her.�</p>
<p>�If that�s the good news, what�s the great news?� the man demands.</p>
<p>The policeman explains, �We�re going to pull her up again tomorrow!� </p>
<p>Submitted by Curtis<br /> Edited by Yisman</p>
"
