ID,post_content
48000,"<p>The bar was getting ready to close, so Richard asked the nearest woman, ""What would you say to a little ""oral"" activity?""""That all depends,..."" she quickly responded.""...Your face, or mine?""</p>
"
48001,"<p>Who is John Blow? He played in John Doe!</p>
"
48002,"<p>Mr. Perkins, the biology instructor at a posh suburban girl's junior college, said during class, ""Miss Smythe, would you please name the organ of the human body, which under the appropriate conditions, expands to six times its normal size, and define the conditions.""</p>
<p>Miss Smythe gasped, then said freezingly, ""Mr. Perkins, I don't think that is a proper question to ask me. I assure you my parents will hear of this!"" With that she sat down red-faced.</p>
<p>Unperturbed, Mr. Perkins called on Miss Johnson and asked the same question.</p>
<p>Miss Johnson, with composure replied, ""The pupil of the eye, in dim light.""</p>
<p>""Correct,"" said Mr. Perkins.<br /> ""And now, Miss Smythe, I have three things to say to you:</p>
<p>""One, you have not studied your lesson.<br /> Two, you have a dirty mind.<br /> And three, you will some day be faced with a dreadful disappointment!""</p>
"
48003,"<p>SNAFU Equations:  1) Given any problem containing N equations, there will be N+1 unknowns.  2) An object or bit of information most needed will be least available.  3) Any device requiring service or adjustment will be least accessible.  4) Interchangeable devices won't.  5) In any human endeavor, once you have exhausted all possibilities and fail, there will be one solution, simple and obvious, highly visible to everyone else.  6) Badness comes in waves.</p>
"
48004,"<p>A Jelly Baby goes to see his doctor<br /> ""Doctor, doctor i think i have aids!""<br /> The Doctor says:<br /> ""You can't have aids, you're a jelly baby.""<br /> To which he replies<br /> ""Yeah I know but I've been shaggin Allsorts""</p>
"
48005,"<p>Yo Mama so dump she looked at an orange juice box for 2 hrs. just because it said CONCENTRATEYo Mama so fat she just fatYo Mama so ugly hell started to cryYo Mama so fat Jupiter got jealousYo Mama so fat she got hit by a parked carYo Mama so desperate she told me that she would give me a blow job for a quarter.Yo Mama so dump she went to the SUPER BOWL with a spoon.Yo Mama so horny she's on the fence sayin' here kitty kitty.Yo Mama so ugly she too ugly.Yo Mama so dump she went to the salon for a facial.</p>
"
48006,"<p>The Pope met with the College of Cardinals to discuss a proposal from Shimon Peres, the former leader of Israel. ""Your holiness,"" said one of the Cardinals, ""Mr. Peres wants to determine whether Jews or Catholics are superior, by challenging you to a golf match."" The Pope was greatly disturbed, as he had never held a golf club in his life. ""Not to worry,"" said the Cardinal, ""we'll call America and talk to Jack Nicklaus. We'll make him a Cardinal, he can play Shimon Peres... We can't lose!"" Everyone agreed it was a good idea. The call was made and, of course, Jack was honored and agreed to play. The day after the match, Nicklaus reported to the Vatican to inform the Pope of his success in the match. ""I came in second, your Holiness,"" said Nicklaus. ""Second?!!"" exclaimed the surprised Pope. ""You came in second to Shimon Peres?!!"" ""No,"" said Nicklaus, ""second to Rabbi Woods.""</p>
"
48007,"<p>you is soooo skiny if you had a lot of hair on your head you would look like a used q-tip.</p>
"
48008,"<p>An old man went to the social security office to sign up.<br /> He had stood in the line for a very long time until it was finally his turn.<br /> The lady behind the counter asks him for identification. He went to get his<br /> wallet out of his back pocket and realized he had left it at home. The lady told<br /> him that was alright he could just show her his chest hairs and if they were<br /> grey she knew he was old enough for social security.<br /> After everything was done there he went home and told his wife how his day<br /> went. He told her that he had forgotten his wallet at home and the lady at the<br /> social security office just ask him to pull down the front of his shirt and she<br /> could tell he was old enough.<br /> After listening to his story his wife told him if he had dropped his pants he<br /> probably could have gotten disability too.</p>
"
48009,"<p>The Geography of a Woman<br /> ------------------------<br /> Between the ages of 18 - 21 a woman is like Africa or Australia. She is half discovered, half wild and naturally beautiful with bushland around the fertile deltas.</p>
<p>Between the ages of 21 - 30 a woman is like America or Japan. Completely discovered, very well developed and open to trade especially with countries with cash or cars.</p>
<p>Between the ages of 30 - 35, she is like India or Spain. Very hot, relaxed and convinced of its own beauty.</p>
<p>Between the ages of 35 - 40 a woman is like France or Argentina. She may have been half destroyed during the war but can still be a warm and desirable place to visit.</p>
<p>Between the ages of 40 - 50 she is like Yugoslavia or Iraq. She lost the war and is haunted by past mistakes. Massive reconstruction is now necessary.</p>
<p>Between the ages of 50 - 60 she is like Russia or Canada. Very wide, quiet and the borders are practically unpatrolled but the frigid climate keeps people away.</p>
<p>Between the ages of 60 - 70 a woman is like England or Mongolia. With a glorious and all conquering past but alas no future (a bit like Tony Blair, maybe Blair's a women really).</p>
<p>After 70, they become Albania or Afghanistan. Everyone knows where it is, but no one wants to go there.</p>
<p>The Geography of a Man<br /> ------------------------<br /> Between the ages of 15 - 70 a man is like Zimbabwe - ruled by a dick.</p>
<p>Submitted by Glaci<br /> Edited by Curtis</p>
"
