ID,post_content
32000,"<p>How do you get four gay men to sit down in a bar?</p>
<p>Turn the bar stool upside down.</p>
"
32001,"<p>A man and his girlfriend are having a sexual encounter. </p>
<p>He asks her to ""go downtown"" so, with a sigh, she gets on her knees in front of him and starts peering at his genitals, looking and tipping her head this way and that, studying the whole business. </p>
<p>After about five minutes of this, he asked her in a sort of peeved voice, ""Well, just what are you doing?"" </p>
<p>She said, ""I'm doing what I always do when I'm downtown with no money!""</p>
<p>Submitted by calamjo<br /> Edited by Curtis</p>
"
32002,"<p>An actual Pennsylvania law;</p>
<p>  ""If you are driving and you see a horse and rider ahead of<br /> you, you must pull off the road and turn off your veichle until<br /> the horse and rider pass and are out of sight. If the horse is<br /> starting to get antsy, then you must disassemble your veichle<br /> piece by piece and hide the pieces under a bush and only AFTER<br /> the horse and rider are out of eye-sight, then and only then may<br /> you reassemble your car and resume your current course.""</p>
<p>One problem, how do you reassemble your car and get it to work?</p>
"
32003,"<p>Henry and his over-developed wife were sitting in the stands waiting for the football game to begin. A friend walked over, said, ""Hello Henry,"" gave Henry's wife's breast a little squeeze and walked away.<br /> A few minutes later another guy walked over, said, ""Hello Henry,"" then, he too, fondled his wife's breasts and walked on.</p>
<p>This strange sequence of events went on for some time.</p>
<p>Finally a man sitting next to Henry spoke up, ""Listen pal, It's none of my business, but isn't it a little odd that at least twelve guys came by, said hello to you then grabbed your wife by the breast? What's the story?""</p>
<p>Henry looked at him and moaned, "" What can I do? If I leave her at home, she sleeps with everybody!""</p>
"
32004,"<p>Q: What's the difference between a rectal and oral thermometer? A: The taste.</p>
"
32005,"<p>A young man graduated from University of Arkansas with a degreein journalism. His first assignment for the newspaper who hired himwas to write a human interest story. Being from Arkansas, he wentback to the country to do his research. He went to an old farmer'shouse way back in the hills, introduced himself to the farmer andproceeded to explain to him why he was there. The young manasked, ""Has anything ever happened around here that made youhappy?""The farmer thought for a minute and said, ""Yep!  One time one ofmy neighbor's sheep got lost. We formed a posse and found it. Weall screwed it and took it back home.""""I can't print that!"" the young man exclaimed.""Can you think ofanything else that happened that made you or a lot of other peoplehappy?""After another moment, the farmer said, ""Yeah, one time myneighbor's daughter, a good looking girl, got lost. We formed a bigposse that time and found her. After we all screwed her, we tookher back home.""Again, the young man said ""I can't print that either. Has anythingever happened around here that made you sad?""The old farmer dropped his head as if he were ashamed and after afew seconds looked up timidly at the young man and said, ""I gotlost once.""</p>
"
32006,"<p>Yung lady hears a door bell. She comes to the door and asks who<br /> it is.<br /> ""Hello?"" from behind the door. ""I heard that you're lookin for a<br /> man.""<br /> ""Oh, yes. Please come in"",  lady says.<br /> She opens the door, there stands a young man in very poor clothe.<br /> ""Sorry, i don't like you"", she slams the door.</p>
<p>In few hours she hears another door bell.<br /> ""Hello?"" voise from behind the door.<br /> ""Hello!"" she opens the door.<br /> There stands an old fat guy, but rich.<br /> ""Sorry, you're not my tipe"" she close the door.</p>
<p>In an hour another door bell.<br /> ""Hello? I heard you're looking for a sexy &amp; rich guys. I'm one<br /> of them.""<br /> She opens the door and see guy with.out arms and legs.<br /> ""Sorry, I can't have children with you, you're handicape."" she<br /> says<br /> ""Well, how do you think I rang the door bell?""</p>
"
32007,"<p>You think potted meat on a saltine is a hors d'oeuvre.</p>
"
32008,"<p>This is a compilation of actual Church Bulletins and Service<br /> bloopers: </p>
<p>* Our next song is ''Angels We Have Heard Get High''. </p>
<p>* Don't let worry kill you--let the church help. </p>
<p>* Remember in prayer the many who are sick of our church and community. </p>
<p>* For those of you who have children and don't know it, we have a nursery downstairs. </p>
<p>* Weight Watchers will meet a 7 p.m. at the First Presbyterian Church. Please use large double door at the side entrance. </p>
<p>* Jean will be leading a weight-management series Wednesday nights. She's used the program herself and has been growing like crazy! </p>
<p>* The rosebud on the altar this morning is to announce the birth of David Alan Belzer, the sin of Rev. and Mrs. Julius Belzer. </p>
<p>* This afternoon there will be a meeting in the South and North ends of the church. Children will be baptized at both ends. </p>
<p>* Tuesday at 4:00 p.m. there will be an ice cream social. All ladies giving milk will please come early. </p>
<p>* This being Easter Sunday, we will ask Mrs. Lewis to come forward and lay an egg on the altar. </p>
<p>* The service will close with Little Drops of Water. One of the ladies will start quietly and the rest of the congregation will join in. </p>
<p>* Next Sunday a special collection will be taken to defray the cost of the new carpet. All those wishing to do something on the carpet should come forward and do so. </p>
<p>* The ladies of the church have cast off clothing of every kind. They can be seen in the church basement Saturday. </p>
<p>* Thursday night--Potluck supper. Prayer and medication to follow. </p>
<p>* Eight new choir robes are currently needed, due to the addition of several new members and to the deterioration of some older ones. </p>
<p>* The senior choir invites any member of the congregation who enjoys sinning to join the choir. </p>
<p>* At the evening service tonight, the sermon topic will be ''What is Hell?'' Come early and listen to our choir practice. </p>
<p>* During the absence of our pastor, we enjoyed the rare privilege of hearing a good sermon when A. B. Doe supplied our pulpit. </p>
<p>* The Rev. Adams spoke briefly, much to the delight of his audience. </p>
<p>* The church is glad to have with us today as our guest minister the Rev. Shirley Green, who has Mrs. Green with him. After the service we request that all remain in the sanctuary for the Hanging of the Greens. </p>
<p>* The eighth graders will be presenting Shakespeare's Hamlet'' in the church basement on Friday at 7 p.m. The congregation is invited to attend this tragedy. </p>
<p>* The 1991 Spring Council Retreat will be hell May 10 and 11. </p>
<p>* Pastor is on vacation. Massages can be given to church secretary. </p>
<p>* Please join us as we show our support for Amy and Alan in preparing for the girth of their first child. </p>
<p>* Scouts are saving aluminum cans, bottles and other items to be recycled. Proceeds will be used to cripple children.</p>
"
32009,"<p>A woman went to her doctor for advice. She said that her husbad had<br /> developed a penchant for anal sex and she was not sure that it was such a<br /> good idea. The doctor asked, ""Does it hurt you?"" She said her husband was<br /> very gentle and it didn't hurt. The doctor then said, ""Well, then, there's<br /> no reason that you shouldn't practice anal sex if that's what you like, so<br /> long as you take care not to get pregnant."" The woman was mystified. She<br /> asked, ""You can get pregnant from anal sex?"" The doctor replied, ""Of<br /> course, where do you think lawyers come from?""</p>
"
32010,"<p>Judge: The charge here is theft of frozen chickens. Are you the defendant?<br /> Defendant: No, sir, I'm the guy who stole the chickens.</p>
"
32011,"<p>What did the pheadophile say when he got out of prison?</p>
<p>I feel like a kid again</p>
"
32012,"<p>peter peter pumpkin eater had a wife<br /> loved to beat her. Smacked her twice<br /> across the head,fucked her ass and went<br /> to bed.</p>
"
32013,"<p>A note left for a pianist from his wifeGone Chopin, (have Liszt), Bach in a Minuet.</p>
"
32014,"<p>A very naive British sailor is in a bar in London. He meets a wild girl, and she takes him upstairs. She takes off her pants and her panties.He looks between her legs, and he says, ""What's that?""She says, ""It's me lower mouth.""He says, ""What do you mean, 'your lower mouth?'""She says, ""Just what I said, it's me lower mouth. It's got a moustache... It's got lips...""He asks, ""Has it got a tongue in it?""She says, ""Not yet. . .""</p>
"
32015,"<p>A traffic Policeman recently stopped a woman for exceeding the posted speed limit. He asked the driver her name.She said, ""I'm Mrs. Chadivaler Zuminskagia Ragretumunga from the Republic of Uzbetikan visiting my daughter in Columbia.""As she finished speaking the cop paused for a moment and then put away his summons book and pen, and said, ""Well... OK... but don't let me catch you speeding again.""</p>
"
32016,"<p>Why did the football coach go to the bank?</p>
<p>because he wanted to get his quarter back</p>
"
32017,"<p>Yo' mama so dumb, she waited at a STOP sign until it said GO!</p>
"
