ID,post_content
21000,"<p>The capitalism is exploitation of humans by humans. Communism - in opposite!</p>
"
21001,"<p>An airplane is about to crash into the sea, sure to leave no<br /> survivors.</p>
<p>One of the stewardesses enters the cockpit asking the pilot,<br /> ""Make me feel like a woman for the last time.""</p>
<p>The pilot doesn't hasitate for a second. He takes off his shirt<br /> and says to the stewardess, ""Go iron my shirt!""</p>
"
21002,"<p>The kings of Spain, France, and England all stand on stage together in front of their nations all ready to see who of the three has the largest penis.</p>
<p>The king of Spain takes his out and as they all see the impressive proportions all the Spanish people shout: ""Viva Espania!""</p>
<p>The king of France is next and as his is even larger, all the French scream: ""Vive la France!""</p>
<p>Next comes the king of England, and just as he drops his pants and takes his out, everyone exclaims: ""God save the Queen!""</p>
"
21003,"<p>Dear Son:Your Paw has a job. It's the first one he had in forty-eight years since we have been married. We are a little better off now, because we have so much money now we don't know what to do with it. Paw gets $17.15 every Thursday, so we thought we ought to do something about fixing up the house.We sent to Sears &amp; Roebuck for one of those bathrooms you hear people having in houses. It took a plumber to put it in shape.On one side of the bathroom is a great long thing something like a pig trough, only you get in it and wash all over. Over on the other side is a little white thing they call a sink where you wash your face and hands. But over in the corner we really got something. This thing, you put one foot in, wash it clean, then you pull the chain &amp; get fresh water for the other foot.Two lids come with the thing. We got no use for them in the bathroom so I'm using one for the bread board. The other lid has a hole in it so we use it for a frame for grandfather's picture.Sears &amp; Roebuck are real nice people to deal with. They sent us a roll of paper with the outfit. We can't write on it very well, so I'm using it to wrap Paw's lunch. Take care of yourself.Maw</p>
"
21004,"<p>Four football fanactics decided to go rock climbing one day. One<br /> was a Dallas Cowboys fan. One was a Denver Broncos fan. One was<br /> a Miami Dolphins fan. And the other was a Buffalo Bills fan.<br /> They all thought they were the biggest fans and they wanted to<br /> prove it. </p>
<p>The four men started their journey up the cliff. While they were<br /> about half way up the Dallas Cowboys fan yelled, ""This is for<br /> the Dallas Cowboys"", and he jumped off the cliff and died.</p>
<p>The Denver Broncos fan was not to be out done by the Cowboys fan<br /> so he said, ""This is for the Denver Broncos"", and he too jumped<br /> off the cliff and died. </p>
<p>The other two fans finaly reached the top of the cliff. Then the<br /> Buffalo Bills fan said, ""This is for the Buffalo Bills"", and<br /> without hesitating he shoved the Miami Dolphins fan off the<br /> cliff.</p>
"
21005,"<p>Santa Claus, the tooth fairy, an honest lawyer and an old drunk are walking<br /> down the street together when they simultaneously spot a hundred dollar bill.<br /> Who gets it?<br /> The old drunk, of course; the other three are mythical creatures.</p>
"
21006,"<p>A man was wandering around a fairground and he happened to see a fortune teller's tent. Thinking it would be good for a laugh, he went inside and sat down.</p>
<p>""Ah..."" said the woman, as she gazed into her crystal ball. ""I see you are the father of two children.""</p>
<p>""That's what you think,"" said the man scornfully. ""I'm the father of Three children.""</p>
<p>The woman grinned and said, ""That's what you think.""</p>
"
21007,"<p>A new monk arrives at the monastery. He is assigned to help the<br /> other monks in copying the old texts by hand. He notices,<br /> however,<br /> that they are copying copies, and not the original books.<br /> So, the new monk goes to the head monk to ask him about this. He<br /> points out that if there was an error in the first copy, that<br /> error would be continued in all of the other copies.</p>
<p>The head monk says ""We have been copying from the copies for<br /> centuries, but you make a good point, my son.""</p>
<p>So, the head monk goes down into the cellar with one of the<br /> copies to check it against the original. Hours later, nobody has<br /> seen him. So, one of the other monks goes downstairs to look for<br /> him. He hears sobbing coming from the back of the cellar and<br /> finds the old monk leaning over one of the original books crying.</p>
<p>""What's wrong?"" he asks.</p>
<p>""The word is celebrate"" sobs the old monk.</p>
"
21008,"<p>Q: How does a blonde like her eggs?<br /> A: Unfertilized.</p>
"
21009,"<p>1 day a man went to the bank. He wented to get his qurter-back.</p>
"
