ID,post_content
22000,"<p>A man is in a hospital bed completely wrapped up in a body cast. One of the<br /> nurses gave him a rectal thermometer and said, ""Don't move -- I'll be right<br /> back.""<br /> When she returned the thermometer was in his mouth. She asked in amazement,<br /> ""How did you get that in your mouth, you can't even move?"" Then the man said, ""I<br /> hiccupped.""</p>
"
22001,"<p>Did you hear about the war between Newfoundland and Nova Scotia?</p>
<p>The Newfies were lobbing hand grenades; the Nova Scotians were<br /> pulling the pins and throwing them back.</p>
"
22002,"<p>A school teacher injured his back and had to wear a plaster cast around the upper part of his body. It fit under his shirt and was not noticeable at all. On the first day of the term, still with the cast under his shirt, he found himself assigned to the toughest students in school.<br /> Walking confidently into the rowdy classroom, he opened the window as wide as possible and then busied himself with desk work.</p>
<p>When a strong breeze made his tie flap, he took the desk stapler and stapled the tie to his chest.</p>
<p>He had no trouble with discipline that term.</p>
"
22003,"<p>Dos amigas de secundaria se encuentran luego de muchos a�os:</p>
<p>""Hola, �como est�s? �como te ha ido?""</p>
<p>""�Buen�simo!, �sabes?, mi esposo es un millonario, y nos fuimos a Francia por un a�o.""</p>
<p>""�Qu� maravilla!</p>
<p>""Si, y ni si quiera regres�bamos de Francia que ya me lleva a Italia!""</p>
<p>""�Chica, pero que maravilla!""</p>
<p>""Y  mira, me regal� un anillo de platino, con unas perlas...""</p>
<p>""�Qu� maravilla!""</p>
<p>""Bueno, dejemos de hablar de mi, �que es de tu vida?""</p>
<p>""Bueno, mi esposo y yo smos de bajos recursos, entonces me he dado la tarea de culturalizarme.""</p>
<p>""�Culturalizarte?""</p>
<p>""S� culturalizarme, f�jate que antes dec�a: embojotamelo pa llevar, y ahora digo: envu�lvemelo para llevar. Antes yo decia: me voy pa casa e lola, y ahora digo: me voy para la casa de mi amiga lola, antes yo decia ME SABE A MIERDA, y ahora digo �QUE MARAVILLA!""</p>
"
22004,"<p>You're so ugly you make blind kids cry!</p>
"
22005,"<p>You're a redneck if .... Your mama can back down a biker.</p>
"
22006,"<p>Scientists at NASA built a gun specifically to launch dead chickens at the windshields of airliners, military jets and the space shuttle, all traveling at maximum velocity.The idea was to simulate the frequent incidents of collisions with airborne fowl to test the strength of the windshields. British engineers heard about the gun and were eager to test it on the windshields of their new high-speed trains. Arrangements were made, and a gun was sent to the British engineers.When the gun was fired, the engineers stood shocked as the chicken hurtled out of the barrel, crashed into the shatterproof shield, smashed it to smithereens, blasted through the control console, snapped the train driver's backrest in two and embedded itself in the back wall of the cabin, like an arrow shot from a bow. The horrified Brits sent NASA the disastrous results of the experiment, along with the designs of the windshield, and begged the US scientists for suggestions.NASA responded with a one-line memo: ""Thaw the chicken.""</p>
"
22007,"<p>A guy goes to hell and is met by the devil, who explains that the<br /> punishments are changed every thousand years and he is to select his first<br /> punishment. </p>
<p>The first room has a young guy on the wall being whipped. The new guy not<br /> keen on this asks to see the next room. The next room has a middle aged<br /> guy being tortured with fire. </p>
<p>The new guy immediately asks to see the third room. It has an really old<br /> guy chained to the wall getting a blow job from a gorgeous blonde. </p>
<p>The guy jumps at the chance and takes the room. </p>
<p>The devil walks into the room taps the blonde on the shoulder and says<br /> ""okay, you can stop now. You've been relieved"".</p>
"
22008,"<p>What is a more macho man?</p>
<p>At the critical moment when he can't get it up, he asks the woman, 'Does this happen to you often?'</p>
"
22009,"<p>There was a little girl and a little boy. They done everything together and then one day the little girl saw the little boy naked. She asked whats that big, long, dangly thing? and the boy replied thats my worm.</p>
<p>Then one night they were in the bath together and the little girl asked can i play with your worm and the little boy said NO.</p>
<p>Then the next morning the little boy woke up in pain and saw his worm was broken. He asked the little girl if she knew wat happened and she said, Yes i do. I was playing with your worm and then it spat at me, so i broke snaped it.</p>
"
22010,"<p>Q: Do you know why the blonde got fired from the M&amp;M factory?</p>
<p>A: She kept throwing out all the ""W""s!</p>
"
22011,"<p>Angustiado, un anciano acude al m�dico:</p>
<p>""Doctor, f�jese que mi pene ya no funciona ni con Viagra. �Qu� me recomienda?""</p>
<p>""Mire, ahora hay una operaci�n muy buena para eso"".</p>
<p>""Ah, s�, doctor �y cu�l es esa operaci�n?""</p>
<p>""En el argot m�dico se conoce como la operaci�n jarocha: le cortamos el pene y le ponemos panocha"".</p>
"
22012,"<p>The trouble with some women is that they get all excited about nothing<br /> (and then they marry him.)</p>
"
22013,"<p>If men had PMS, what would happen?</p>
<p>a) The federal government would allocate funds to study it.<br /> b) Cramps would become an acceptable reason to apply for permanent<br /> disability.<br /> c) There would be a federal holiday every 28 days.<br /> d) All of the above.</p>
"
22014,"<p>Yo mama's so poor she wears her McDonald's uniform to church</p>
<p>Yo mama's so poor, I walked into her house and swatted a fly, she yelled ""Hey where'd grandma go?!?!?!""</p>
<p>Yo mama's so poor when I went to her house and asked to use the bathroom, she said ""Two trees to your left""</p>
<p>Yo mama's so poor when she heard about the last supper, she thought she ran out of food stamps.</p>
"
22015,"<p>Un matrimonio termina de cenar y el marido le pide a la mujer:</p>
<p>""Anda, Mar�a, vete pa' la cama que te har� el salto del tigre"".</p>
<p>La mujer, toda ilusionada, se va a la cama y se desviste. En eso, el esposo salta, desnudo, desde el armario y se da con todos los dientes en la mesita de noche y empieza a gritar:</p>
<p>""�Ah, ahh, ahhh!""</p>
<p>""Anda, Pepe, esta postura a m� no me gusta, que aqu� solo disfrutas t�"", le reclama la mujer.</p>
"
22016,"<p>In any household, junk accumulates to the the space available for its storage.</p>
"
22017,"<p>Q)What do you call a woman with 2 brain cells?</p>
<p>A)Pregnent</p>
"
22018,"<p>Weinberg's Corollary:  An expert is a person who avoids the small errors while sweeping on to the grand fallacy.</p>
"
22019,"<p>Yo mama eyebrows are so hairy they look like two dirty caterpillars</p>
"
22020,"<p>PrincessSuzy writes:My school recently received an award for being an outstanding magnet school.   The woman that presented the award said the following: ""this is the best  magnet school in the United States, maybe even the nation.""</p>
"
22021,"<p>Why is it dangerous to go in the jungle after 5 p.m?<br /> Because elephants jump out of trees after 5 p.m.<br /> Why do beavers have flat tails?<br /> Because they go in the jungle after 5 p.m!</p>
"
22022,"<p>A middle-aged woman had a heart attack and was<br /> taken to the hospital. While on the operating table, she<br /> had a near death experience. Seeing God, she asked, ""Is my time up?""""</p>
<p>God said</p>
"
