ID,post_content
45000,"<p>A preacher was completing a temperance sermon: with great expression he said, ""If I had all the beer in the world, I'd take it and throw it into the river.""With even greater emphasis he said, ""And if I had all the wine in the world, I'd take it and throw it into the river.""And then finally, he said, ""And if I had all the whiskey in the world, I'd take it and throw it into the river.""He sat down. The song leader then stood very cautiously and announced with a smile, ""For our closing song, let us sing Hymn # 365: ""Shall We Gather at the River.""</p>
"
45001,"<p>Q. There's one in every corner and two in every room. What is it?A. O</p>
"
45002,"<p>you might be a redneck if you order paper view and tape it</p>
"
45003,"<p>All the good knights were leaving for the Crusades. </p>
<p>One knight told his best friend - ""My bride is without doubt one of the most beautiful women in the world. It would be a terrible waste if no man could have her. Therefore, as my best and most trusted friend, I am leaving you the key to her chastity belt to use should I not return from the Crusade."" </p>
<p>The company of knights were only a mile or so out of town when they noticed a cloud of dust approaching. </p>
<p>Thinking it might be an important message from the town the column halted. </p>
<p>A horseman approached. It was the knight's best friend. </p>
<p>He yelss - ""Hey, you gave me the wrong key!!""</p>
"
45004,"<p>What happens if a woman puts her panties on backwards?</p>
<p>She gets her ass chewed out.</p>
"
45005,"<p>yo momma so dumb, i asked her was the coast clear, she said it was too far to check.</p>
"
45006,"<p>Their was a mommy tomato a daddy tomato and a baby tomato. The baby was<br /> falling behide and the mommy bumped the daddy tomato and he fell right back on<br /> the baby and said,""Ketchup!""</p>
"
45007,"<p>Taken from ""A Hotel Is A Funny Place"", ""A Hotel Is A Place"", copyright 1972 and 1985 by Shelly Berman with permission.<br /> Dear Maid,<br /> Please do not leave any more of those little bars of soap in my bathroom since I have brought my own bath-sized Imperial Leather. Please remove the six unopened little bars from the shelf under the medicine chest and another three in the shower soap dish. They are in my way.<br /> Thank you,<br /> S. Berman<br /> -----------------------------------------------------------------<br /> Dear Room 635,<br /> I am not your regular maid. She will be back tomorrow, Thursday, from<br /> Her day off. I took the 3 hotel soaps out of the shower soap dish as you requested. The 6 bars on your shelf I took out of your way and put on top of your Kleenex dispenser in case you should change your mind. This leaves only the 3 bars I left today which my instructions from the management are to leave 3 soaps daily. I hope this is satisfactory.<br /> Kathy, Relief Maid<br /> -------------------------------------------------<br /> Dear Maid - I hope you are my regular maid.<br /> Apparently Kathy did not tell you about my note to her concerning the<br /> little bars of soap. When I got back to my room this evening, found you<br /> had added 3 little Camays to the shelf under my medicine cabinet. I am<br /> going to be here in the hotel for two weeks and have brought my own<br /> bath-size Imperial Leather, so I won't need those 6 little Camays, which are on the shelf.<br /> They are in my way when shaving, brushing teeth, etc. Please remove them.<br /> S. Berman<br /> -------------------------------------------------<br /> Dear Mr. Berman,<br /> The assistant manager, Mr. Kensedder, informed me this morning that you called him last evening and said you were unhappy with your maid service. I have assigned a new girl to your room. I hope you will accept my apologies for any past inconvenience. If you have any future complaints, please contact me so I can give it my personal attention.<br /> Call extension 1108 between 8AM and 5PM.<br /> Thank you.<br /> Elaine Carmen<br /> Housekeeper<br /> -------------------------------------------------<br /> Dear Miss Carmen,<br /> It is impossible to contact you by phone since I leave the hotel for<br /> business at 7:45 AM and don't get back before 5:30 or 6PM. That's the<br /> reason I called Mr. Kensedder last night. You were already off duty.<br /> I only asked Mr. Kensedder if he could do anything about those little Bars of soap.<br /> The new maid you assigned me must have thought I was a new check in<br /> today, since she left another 3 bars of hotel soap in my medicine cabinet,<br /> along with her regular delivery of 3 bars on the Bathroom shelf. In just<br /> 5 days here I have accumulated 24 little bars of soap.<br /> Why are you doing this to me?<br /> S. Berman<br /> ------------------------------------------------<br /> Dear Mr. Berman,<br /> Your maid, Kathy, has been instructed to stop delivering soap to your room and remove the extra soaps. If I can be of further assistance, please call extension 1108 between 8 AM and 5PM.<br /> Thank you,<br /> Elaine Carmen,<br /> Housekeeper<br /> -------------------------------------------------<br /> Dear Mr. Kensedder,<br /> My bath-size Imperial Leather is missing. Every bar of soap was taken<br /> from my room, including my own bath-size Imperial Leather. I came in<br /> late last night and had to call the bellhop to bring me 4 little<br /> Cashmere Bouquets.<br /> S. Berman<br /> -------------------------------------------------<br /> Dear Mr. Berman,<br /> I have informed our housekeeper, Elaine Carmen, of your soap problem. I cannot understand why there was no soap in your room since our maids are<br /> instructed to leave 3 bars of soap each time they service a room.<br /> The situation will be rectified immediately. Please accept my apologies for the inconvenience.<br /> Martin L. Kensedder<br /> Assistant Manager<br /> --------------------------------------------------<br /> Dear Mrs. Carmen,<br /> Who the hell left 54 little bars of Camay in my room? I came in last<br /> Night and found 54 little bars of soap. I don't want 54 little bars of<br /> Camay. I want my one damn bar of bath-size Imperial Leather. Do you<br /> realise I have 54 bars of soap in here? All I want is my bath-size<br /> Imperial Leather. Please give me back my bath-size Imperial Leather.<br /> S. Berman<br /> ---------------------------------------------------<br /> Dear Mr. Berman,<br /> You complained of too much soap in your room, so I had them removed.<br /> Then you complained to Mr. Kensedder that all your soap was missing, so<br /> I personally returned them The 24 Camays which had been taken and the 3<br /> Camays you are supposed to receive daily. I don't know anything about<br /> the 4 Cashmere Bouquets. Obviously your maid, Kathy, did not know I had<br /> returned your soaps, so she also brought 24 Camays plus the 3 daily Camays. I don't know where you got the idea this hotel issues bath-size Imperial Leather.<br /> I was able to locate some bath-size Ivory which I left in your room.<br /> Elaine Carmen<br /> Housekeeper<br /> ----------------------------------------------------<br /> Dear Mrs. Carmen,<br /> Just a short note to bring you up-to-date on my latest soap inventory.<br /> As of today I possess:<br /> - On the shelf under the medicine cabinet -<br /> 18 Camay in 4 stacks of 4 and 1 stack of 2.<br /> - On the Kleenex dispenser - 11 Camay in 2 stacks of 4 and 1 stack of 3.<br /> - On the bedroom dresser - 1 stack of 3 Cashmere Bouquet, 1 stack of 4 hotel-size Ivory, and 8 Camay in 2 stacks of 4.<br /> - Inside the medicine cabinet - 14 Camay in 3 stacks of 4 and 1 stack of 2.<br /> - In the shower soap dish - 6 Camay, very moist.<br /> - On the northeast corner of the tub - 1 Cashmere Bouquet, slightly used.<br /> - On the northwest corner of the tub - 6 Camays in 2 stacks of 3.<br /> Please ask Kathy when she services my room to make sure the stacks are<br /> neatly piled and dusted. Also, please advise her that stacks of more<br /> than 4 have a tendency to tip.<br /> May I suggest that my bedroom windowsill is not in use and will make an excellent spot for future soap deliveries. One more item, I have purchased another bar of bath-size Imperial Leather which I am keeping in the hotel vault in order to avoid further misunderstandings.<br /> S. Berman</p>
"
45008,"<p>Q:What did the Fire Fighter name his two children?<br /> A:HoseA and HoseB</p>
"
45009,"<p>There were 3 guys in a plane. The plane was about to crash.<br /> They each had to throw one item out: </p>
<p>The 1st guy threw out an apple.<br /> The 2nd one threw out a bannana.<br /> The 3rd one threw out a bomb.</p>
<p>There were 3 guys below them. 2 were crying, 1 was laughing.<br /> A guy went up to the 1st one and asked, ""Why are you crying?""<br /> He answered, ""an Apple hit me on the head.</p>
<p>He went up to the 2nd one and asked, ""Why are you crying?""<br /> He answered, ""a Bannana hit me on the head.""</p>
<p>He went up to the 3rd one and asked, ""Why are you laughing?""<br /> He answered, ""I farted and my house blew up!""</p>
"
45010,"<p>""Well, it's an unimaginable honor to be the president during the Fourth of<br /> July of this country. It means what these words say, for starters. The great<br /> inalienable rights of our country. We're blessed with such values in America.<br /> And I � it's � I'm a proud man to be the nation based upon such wonderful<br /> values."" �George W. Bush, visiting the Jefferson Memorial, Washington, D.C.,<br /> July 2, 2001</p>
"
45011,"<p>A British General had sent some of his men off to fight for their country in the Falkland Island Crisis.Upon returning to England from the South American island, three soldiers that had distinguished themselves in battle were summoned to the General's office. ""Since we weren't actually at war,"" the General began, ""I can't give out any medals. We did, however, want to let each of you know your efforts were appreciated.What we've decided to do is to let each of you choose two points on your body. You will be given two pounds sterling for each inch of distance between those parts. We'll start on the left, boys, so what'll it be?"" Soldier 1: ""The tip of me head to me toes, sahr!"" General:   ""Very good son, that's 70 inches which comes to 140 pounds""Soldier 2: ""The tip of the finger on one outstretched hand to the tip of  the other, sir!""General: ""Even better son, that's 72 inches which comes to 144 pounds""     Soldier 3: ""The palm of me hand to the tip of me left pinky, sahr!""General:   ""That's a strange but fair request, son!As the general begins the measurement: ""What! Son, where is your left pinky?""Soldier 3: ""Falkland Island, sahr!""</p>
"
45012,"<p>An inmate on death row was scheduled to be put to death by firing squad the following morning. One of the prison guards asked the inmate if he wanted something special for his last meal. The inmate declined the offer. Later, the prison guard asked the inmate if there was something special he wanted to do on his final day. Again, the inmate declined the offer. The following morning, as he inmate was being put before the firing squad, the guard asked him if he wanted a cigarette and a blindfold. ""No,"" the inmate said, ""just get it over with."" </p>
<p>""Well, is there anything that I can do for you before you go?"" asked the guard. The inmate thought for a moment, then replied, ""Actually, music is my life. One thing I would really like would be to sing my favorite song, from beginning to end, without any interruptions."" The guard nodded and agreed. ""Go ahead,"" said the guard. The inmate started, ""One billion bottles of beer on the wall...""</p>
"
45013,"<p>It seems a pastor from Maine skipped services one Sunday to go bear hunting in the mountains. As he turned the corner along the path, he and a bear collided. The pastor stumbled backwards, slipped off the trail, and began tumbling down the mountain with the bear in hot pursuit. Finally the pastor crashed into a boulder, sending his rifle in one direction and breaking both legs.<br /> As the bear closed in, the pastor cried out in desperation, ""Lord, I'm sorry for what I have done. Please forgive me and save me Lord, please make that bear a Christian."" </p>
<p>Suddenly the bear skidded to a halt at the pastor's feet, fell to its knees, clasped its paws together and said, ""God, bless this food which I am about to receive.""</p>
"
45014,"<p>Dos viejas en el parque:</p>
<p>""Sabes qu� me han dicho, que todas las tardes viene por aqu� un exhibicionista con una gabardina, solo, ense�ando sus verg�enzas"".</p>
<p>""�Qu� guarro!""</p>
<p>""S�"".</p>
<p>""Oye, �y si nos quedamos, nos dar� tiempo para hacer la cena?""</p>
"
45015,"<p>No matter what happens, there is always somebody who knew that it would.</p>
"
45016,"<p>Eighty-year-old Bessie bursts into the recreation room of the men's retirement home. She holds her clenched fist in the air and saucily announces, ""Anyone who can guess what's in my hand, can have sex with me tonight!""A witty, elderly gentleman in the rear shouts out, ""An elephant?""Bessie thinks a minute and replies, ""Close enough!""</p>
"
45017,"<p>You might be a redneck if you go to a dance, and they say do the ho down and you throw your wife on the ground.</p>
"
45018,"<p>A very sick man is in the hospital, and on many drugs which give him bowel<br /> problems. After many false alarms, he accidentally craps himself.<br /> Very embarrassed, he balls up the sheets and throws them out the window, where<br /> a drunk is staggering on the way home. The drunk starts flailing at the sheets,<br /> throwing his arms around wildly. A security officer runs over, hearing the<br /> commotion.<br /> ""What's going on here?""<br /> ""I don't know, officer. But I think I just beat the crap out of a ghost.""</p>
"
45019,"<p>Today's youth are tomorrow's old people.</p>
"
45020,"<p>Did you hear about the butcher who accidentally backed into the meat grinder?<br /> He got a little behind in his work.</p>
<p>Did you hear about the dentist who married a manicurist?<br /> They fight tooth and nail!</p>
<p>Did you hear about the dyslexic Satanist?<br /> He sold his soul to Santa.</p>
<p>Did you hear about the guy that lost his left arm and leg in a car crash?<br /> He's all right now.</p>
<p>Did you hear about the pregnant bedbug?<br /> She had her baby in the spring.</p>
<p>Have you seen Quasimodo?<br /> I have a hunch he's back!</p>
<p>How do crazy people go through the forest?<br /> They take the psycho path.</p>
<p>How do snakes end a fight?<br /> They hiss and make up.</p>
<p>How do you clean ice off tall buildings?<br /> With sky scrapers.</p>
<p>How do you get a frog off the back window of your car?<br /> Use the rear defrogger.</p>
<p>How do you revive a drowning rodent?<br /> Give it mouse-to-mouse resuscitation.</p>
"
45021,"<p>'TWAS THE NIGHT BEFORE IMPEACHMENT<br />  December 17, 1998 </p>
<p> 'Twas The Night Before Impeachment, when all through the House,<br />  All the Congress was stirring, even Conyers, the louse.<br />  The Articles were hung by the Capitol with care,<br />  In hopes that Saint Bubba would be trapped in the lair. </p>
<p> The Republicans were nestled, all smug with The Feds,<br />  While visions of perjury danced in their heads.<br />  And Barr with his rhetoric and Hyde with his trap,<br />  Had just settled in for a long evening's nap. </p>
<p> When out in The Gulf, there arose such a clatter<br />  They clicked on CNN to see what was the matter.<br />  When what to their wondering eyes should appear<br />  But Tomahawk cruise missiles flying like reindeer. </p>
<p> With a Presidential address, so lively and quick,<br />  They knew in a moment, it must be Saint Slick!<br />  More rapid than eagles, his supporters they came,<br />  And he whistled and shouted and called them by name: </p>
<p> ""Now Conyers, now Gephardt, let's forget about The Vixen!<br />  On Barney! On Maxine! I'm no Richard Nixon!!!""<br />  ""From Capitol Hill to the Washington Mall,<br />  Now dash away, dash away, dash away all !!!"" </p>
<p> And then the Republicans heard on the roof<br />  The prancing and pawing of each little hoof.<br />  As they scratched their heads and were turning around<br />  The resilient Saint Willie scored another rebound. </p>
<p> No longer was he eating from his humble pie,<br />  While assaulting Saddam with his bombs from the sky.<br />  A bundle of weapons he had flung at Iraq,<br />  It looked once again like Slick Willie was back. </p>
<p> His eyes, how they twinkled! His dimples, how merry!<br />  His cheeks were like roses, his nose like a cherry.<br />  His droll little mouth was drawn up like a bow,<br />  And the hair on his head was as white as the snow. </p>
<p> The stump of a stogie, he held tight in his teeth,<br />  And the smoke, it encircled his head like a wreath.<br />  He had a broad face and a little round belly<br />  That shook when he laughed like a bowl full of jelly. </p>
<p> He was chubby and plump - a right jolly old elf,<br />  And the Republicans wept, in spite of themselves.<br />  And a wink of his eye and a twist of his head<br />  Soon gave them to know they had something to dread. </p>
<p> He spoke the right words and went straight to his work<br />  Hard to believe that an Intern once called him ""The Jerk.""<br />  And shaking his finger and thumbing his nose,<br />  By ""Wagging The Dog,"" up the polls he rose. </p>
<p> He turned to his spinmeisters and gave them a whistle,<br />  Then they cheered-on Slick Willie as he launched another missile.<br />  They all heard him exclaim, with Impeachment out of sight,<br /> ""Happy Ramadan to all, and to all a good night.""</p>
"
45022,"<p>Knock Knock<br /> Who's there?<br /> Mortimor!<br /> Mortimor who?<br /> Mortimor that meets the eye!</p>
<p>Knock Knock<br /> Who's there?<br /> Mozart!<br /> Mozart who?<br /> Mozart is in museums!</p>
<p>Knock Knock<br /> Who's there?<br /> Mr!<br /> Mr who!<br /> Missed her at the bus stop!</p>
<p>Knock Knock<br /> Who's there?<br /> Muffin!<br /> Muffin who?<br /> Muffin the matter with me, how about you?</p>
<p>Knock Knock<br /> Who's there?<br /> Muffin!<br /> Muffin who?<br /> Muffin grouchy first thing in the morning!</p>
"
45023,"<p>Maria is a devoted, religious girl. She gets married and has 17 children. </p>
<p>Then her husband dies. She remarries two weeks later, and has 22 children by her next husband. </p>
<p>Then he dies. A while later, she dies. </p>
<p>At the funeral, the priest looks skyward and says, ""At least they're finally together."" </p>
<p>A guy sitting in the front row says, ""Excuse me father, but you do mean her and her FIRST husband, or her and her SECOND husband?"" </p>
<p>The priest says, ""I mean her legs.""</p>
"
45024,"<p>Q: How do you know you're leading a sad life?</p>
<p>A: When a nymphomaniac tells you, ""Let's just be friends."" </p>
<p>Submitted by Curtis<br /> Edited by Glaci</p>
"
45025,"<p>While most companies refrain from allowing consumption of alcohol on the premises, there are some good arguments for changing that policy. Reasons for allowing drinking at work include: </p>
<p>1. It's an incentive to show up. </p>
<p>2. It reduces stress. </p>
<p>3. It leads to more honest communications. </p>
<p>4. It reduces complaints about low pay. </p>
<p>5. It cuts down on time off because you can cure hangovers, from the night before, with another drink. </p>
<p>6. Employees tell management what they think, not what management wants to hear. </p>
<p>7. It helps save on heating costs in the winter. </p>
<p>8. It encourages carpooling. </p>
<p>9. Increases job satisfaction because if you have a bad job you don't care. </p>
<p>10. It eliminates vacations because people would rather come to work. </p>
<p>11. It makes fellow employees look better. </p>
<p>12. It makes the cafeteria food taste better. </p>
<p>13. Bosses are more likely to hand out raises when they are wasted. </p>
<p>14. Salary negotiations are a lot more profitable. </p>
<p>15. Suddenly, farting during a meeting isn't so embarrassing. </p>
<p>16. No one will remember your strip act at the Christmas Party.</p>
"
45026,"<p>What can a girl put behind her ears to make her sexy?Her knees.</p>
"
45027,"<p>what do you call a guy with no penis?</p>
<p>Ryan Contraras</p>
"
45028,"<p>Knock KnockWho's there?Peas!Peas who?Peas of the rock!</p>
"
45029,"<p>you are so ugly even youre slutty mother rejects u</p>
"
45030,"<p>WHAT DID THE BISCUIT SAY WHEN IT BROKE</p>
<p>OH CRUMBS</p>
"
45031,"</p>
<dl>
<dt>Quantization Revision of Murphy's Laws</dt>
<p> 
<dd>Everything<br /> goes wrong all at once.</dd>
</dl>
"
45032,"<p>A man takes the day off work and decides to go out golfing . . .<br /> . . . He is on the second hole when he notices a frog sitting next to the<br /> green. He thinks nothing of it and is about to shoot when he hears, ""Ribbit 9<br /> Iron.""</p>
<p>The man looks around and doesn't see anyone. Again, he hears, ""Ribbit<br /> 9 Iron."" He looks at the frog and decides to prove the frog wrong, puts the club<br /> away, and grabs a 9 iron.</p>
<p>Boom! He hits it 10 inches from the cup. He is shocked. He says to the frog,<br /> ""Wow that's amazing. You must be a lucky frog, eh?</p>
<p>The frog replies, ""Ribbit Lucky frog.""</p>
<p>The man decides to take the frog with him to the next hole. ""What do you think<br /> frog?"" the man asks.<br /> ""Ribbit 3 wood.""</p>
<p>The guy takes out a 3 wood and, Boom! Hole in one. The man is befuddled and<br /> doesn't know what to say. By the end of the day, the man golfed the best game of<br /> golf in his life and asks the frog, ""OK where to next?""</p>
<p>The frog replies, ""Ribbit Las Vegas.""<br /> They go to Las Vegas and the guy says, ""OK frog, now what?""<br /> The frog says, ""Ribbit Roulette.""<br /> Upon approaching the roulette table, the man asks, ""What do you think I should<br /> bet?""<br /> The frog replies, ""Ribbit $3000, black 6."" Now, this is a million-to-one shot<br /> to win, but after the golf game the man figures what the heck. Boom! Tons of<br /> cash comes sliding back across the table.</p>
<p>The man takes his winnings and buys the best room in the hotel. He sits the<br /> frog down and says, ""Frog, I don't know how to repay you.</p>
<p>You've won me all this money and I am forever grateful.""</p>
<p>The frog replies, ""Ribbit Kiss Me."" He figures why not, since after all the<br /> frog did for him, he deserves it. With a kiss, the frog turns into a gorgeous<br /> 15-year-old girl. ""And that, your honor, is how the girl ended up in my room.<br /> So help me God or my name is not William Jefferson Clinton.""</p>
"
