ID,post_content
26000,"<p>There were two prostitutes , one was very beautiful and the other was ugly. The beautiful prostitute used to make around $1,000-$3,000  a month but the ugly one made around $10,000-$13,000.</p>
<p>Confused to why the fuck the ugly one made more money than her, the beautiful prostitute went to the ugly one and asked her. </p>
<p>"" Hey girl ! How are you? Looks like you're doing great ,you bought a new car and an apartment, where did you get the money ?"".</p>
<p>On this the ugly bitch replied. "" Actually I play games with my customer and so I earn a lot, maybe more than you . What I do with my customer is that when we have  intercourse I put a small firecracker in my pussy and when it blows up , I start shouting oh you blew up my pussy you bastard, scared that this may put them in trouble my customers end up paying me $500-$800  to get away"".</p>
<p>Hearing this, the beautiful blonde prostitute went to the shop<br /> to buy some firecrackers, but as the less power crackers were not available that day she bought a huge powerful firecracker and went to work.</p>
<p>While having intercourse she put the big bomb in her pussy and  it went off with a huge bang. Then the prostitute started shouting as planned "" You blew up my pussy ...You blew up my pussy"".</p>
<p>On this the customer replied ,"" You bitch, the hell with your pussy, where the fuck is my DICK "".</p>
<p>Submitted by Admin<br /> Edited by Curtis</p>
"
26001,"<p>Q)How do you make a blond laugh<br />   A)HAHA Im blond</p>
"
26002,"<p>Un d�a una ni�ita estaba sentada observando a su mam� lavar los trastes en la cocina. De repente not� que su mam� ten�a varios cabellos blancos que sobresal�an entre su cabellera oscura. Mir� a su mam� y le pregunt� inquisitivamente:</p>
<p>""Porqu� tienes algunos cabellos blancos, Mami?""</p>
<p>Su mam� le contest�: </p>
<p>""Bueno, cada vez que haces algo malo y me haces llorar o me pones triste, uno de mis cabellos se pone blanco.""</p>
<p>La ni�ita digiri� esta revelaci�n por un rato y luego dijo:</p>
<p>""Mami, �porqu� TODOS los cabellos de mi abuelita est�n blancos?""</p>
"
26003,"<p>A 17-year-old girl had just gotten her driver's license and offered to take her mom's car to the gas station. She pulled up to the full-service pumps, and the attendant asked, ""What grade, miss?"" </p>
<p>""Eleventh!"" she replied. </p>
<p>(Did I mention she was also Blonde?)</p>
"
26004,"<p>Scientists think that equations approximate the real world.<br />  Engineers think that the real world approximates equations.<br />  Mathematicians are unable to make the connection...</p>
"
26005,"<p>I know I haven't known you very long and I shouldn't be asking you for this so<br /> soon, but I really need it badly. I haven't had it for a while and I can already<br /> feel it going in good and hard and coming out nice and soft. If you would do<br /> this for me no one would ever know. I am sure you can satisfy my needs and I'd<br /> be very grateful if you would. I am very desperate and I need your help. You<br /> must think by now that I have a lot of nerve but I can feel my tongue wrapping<br /> around it and sucking out all the juices until it's very dry. I am not going to<br /> beat around the bush any longer so...</p>
<p>Do you have a piece of gum?</p>
"
26006,"<p>A couple had been married 15 years. One afternoon they were working in the garden together.</p>
<p>As the wife was bending over pulling weeds the husband said, ""Hey honey, you are getting fat. Your butt is getting huge. I bet it's as big as the gas grill now."" </p>
<p>The husband feeling he needed to prove his point, got a yardstick, measured the grill and then measured his wife's butt.</p>
<p>""Yep,"" he said, ""Just what I thought, just about the same size.""</p>
<p>The wife got very incensed and decided to let him do the gardening alone. She went inside and didn't speak to her husband the rest of the day.</p>
<p>That evening when they went to bed, the husband cuddled up to his wife and said, ""How about it, hon? How about a little lovemaking?""</p>
<p>The wife rolled over and turned her back to him, giving him the cold shoulder. ""What's the matter?"" he asked.</p>
<p>To which she replied, ""You don't think I'm going to fire up this big gas grill for one little weenie, do you?"" </p>
<p>Submitted by Clark Kent<br /> Edited by Curtis</p>
"
26007,"<p>what do you get if you cross michael jackson with arnold swazanegger</p>
<p>michael wazanegger</p>
"
26008,"<p>You should not attempt these things during an actual exam. The following is meant for entertainment purposes only.24. Get the exam.  Twenty minutes into it, throw your papers down violently, scream out ""Forget this!"" and walk out triumphantly.</p>
"
26009,"<p>Because Shakespeare was so deeply absorbed during the writing of his tragedies, he put almost impossible strains on his bladder. To make matters even worse, the tiny hooks and eyes that his tailor had placed on his pants slowed down the process considerably. So the playwright demanded that the tailor make larger hooks and eyes.After a few days of trial, the Bard reported back, ""Truly it's speedier these larger hooks and eyes, but still and all, when I'm in a hurry, it's not quick enough. So I want you to redesign my trousers using leather ties."" The tailor did exactly as he was told and Shakespeare jumped into the pants without delay.Exactly one week later, however, the playwright was back at his door.""Truly the leather straps are faster than those hooks and eyes, but even so it's still too slow. So I propose that you throw away the straps and just cut me a little hole.""The tailor bounced to his feet.""You ask for hooks, I give you hooks. You ask for straps, I give you straps. But holes? Holes! You of all people ought to know that . . . there's no holes, Bard!""</p>
"
26010,"<p>A little old lady goes to the doctor and says, ""I have this problem with gas, but it really doesn't bother me too much. They never smell and are always silent. As a matter of fact, I've farted at least 20 times since I've been here in your office. You didn't know I was farting because they don't smell and are silent.""The doctor says, ""I see, take these pills and come back to see me next week.""The next week the lady goes back.""Doctor,"" she says, ""I don't know what the hell you gave me, but now my farts -- although still silent -- stink terribly.""The doctor says, ""Good! Now that we've cleared up your sinuses, let's work on your hearing....""</p>
"
