ID,post_content
33000,"<p>Q:  How many Italian-Americans does it take to screw in a light bulb?A:  I don't know exactly, but my brother's girlfriend's father's boss' secretary's sister's next door neighbors' priest's cousin's union shop steward's uncle's Knights Of Columbus club Seargant-of-Arms nephew's best friend did it real cheap for me once.</p>
"
33001,"<p>If quizzes are quizzical, what are tests?</p>
<p>Testicles</p>
"
33002,"<p>I signed up for an exercise class and was told to wear loose-fitting clothing. </p>
<p>If I had any loose-fitting clothing,<br /> I wouldn't have signed up in the first place!</p>
"
33003,"<p>Who was bigger... Mrs. Bigger or her baby? </p>
<p>Her baby was a little Bigger!</p>
"
33004,"<p>* Take shopping carts for the express purpose of filling them and stranding them at strategic locations. </p>
<p>* Ride those little electronic cars at the front of the store. </p>
<p>* Set all the alarm clocks to go off at ten minute intervals throughout the day. </p>
<p>* Start playing football -- see how many people you can get to join in. </p>
<p>* Run up to an employee (preferably a male) while squeezing your legs together and yell, ''I need some tampons!!'' </p>
<p>* Try on bras over top of your clothes. </p>
<p>* Make a trail of orange juice on the ground, leading to the restrooms. </p>
<p>* While walking around the store, sing in your loudest voice possible ''Sex and Candy'' </p>
<p>* Walk up to an employee and tell him in an official tone, ''I think we've got a Code 3 in Housewares,'' and see what happens. </p>
<p>* Tune all the radios to a polka station, then turn them all off and turn the volumes to ''10.'' </p>
<p>* Play with the automatic doors. </p>
<p>* Walk up to complete strangers and say, ''Hi! I haven't seen you in so long!...'' etc. See if they play along to avoid embarrassment. </p>
<p>* While walking through the clothing department, ask yourself loud enough for all to hear, ''Who BUYS this shit, anyway?'' </p>
<p>* Repeat Number 14 in the jewelry department. </p>
<p>* Put pairs of women's panties on your head and walk around the store casually. </p>
<p>* Leave small sacrifices or gifts in the hands of the mannequins. </p>
<p>*. Play soccer with a group of friends, using the entire store as your playing field. </p>
<p>* As the cashier runs your purchases over the scanner, look mesmerized and say, ''Wow. Magic!'' </p>
<p>* Put M&amp;M's on layaway. </p>
<p>* Move ''Caution: Wet Floor'' signs to carpeted areas. </p>
<p>* Set up a tent in the camping department; tell others you'll only invite them in if they bring pillows from Bed and Bath. </p>
<p>* Contaminate the entire auto department by sampling all the spray air fresheners. </p>
<p>* Nonchalantly ''test'' the brushes and combs in Cosmetics. </p>
<p>* Drape a blanket around your shoulders and run around saying, ''...I'm Batman. Come, Robin -- to the Batcave!"" </p>
<p>* TP as much of the store as possible. </p>
<p>* Randomly throw things over into neighboring aisles. </p>
<p>* Play with the calculators so that they all spell ''hello'' upside down. (01134) </p>
<p>* When someone asks if you need help, begin to cry and ask, ''Why won't you people just leave me alone?""</p>
<p>* When two or three people are walking ahead of you, run between them, yelling, ''Red Rover!'' </p>
<p>* Look right into the security camera, and use it as a mirror while you pick your nose. </p>
<p>* Take up an entire aisle in Toys by setting up a full-scale battlefield with G.I. Joes vs. the X-Men. </p>
<p>* Take bets on the battle described above. </p>
<p>* Set up another battlefield with G.I. Joes vs. Barbie. (Red lipstick might give an interesting effect...) </p>
<p>* While handling guns in the hunting department, suddenly ask the clerk if he knows where the anti-depressants are. Act as spastic as possible. </p>
<p>* While no one's watching, quickly switch the men's and women's signs on the doors of the restrooms. </p>
<p>* Dart around suspiciously while humming the theme from ''Mission: Impossible.' </p>
<p>* Attempt to fit into very large gym bags. </p>
<p>* Attempt to fit others into very large gym bags. </p>
<p>* Fill an entire cart with boxes of condoms, and watch everyone's jaws drop when you attempt to buy them. </p>
<p>* Set up a ''Valet Parking'' sign in front of the store. </p>
<p>* Two words: ''Marco Polo.' </p>
<p>* Leave Cheerios in Lawn and Garden, pillows in the pet food aisle, etc. </p>
<p>* ''Re-alphabetize'' the CDs in Electronics. </p>
<p>* In the auto department, practice your ''Madonna'' look with various funnels.</p>
<p>* Hide in the clothing racks and when people browse through, say things like ''the fat man walks alone,'' and scare them into believing that the clothes are talking to them. </p>
<p>* While walking around alone, pretend someone is with you and get into a very serious conversation. Exp: The person is breaking up with you and you begin crying ''How could you do this to me? I thought you loved me! I knew there was another girl, but I thought I had won.'' Then act as though you are being beaten and fall onto the ground screaming and having convulsions. </p>
<p>* When an announcement comes over the loudspeaker, assume the fetal position and scream, ''No, no! It's those voices again!'' </p>
<p>* Go to an empty checkout stand and try to check people out. </p>
<p>* Drag a lounge chair on display over to the magazines and relax.</p>
<p>* If the store has a food court, buy a soft drink; explain that you don't get out much, and ask if they can put a little umbrella in it. </p>
<p>* Get a stuffed animal, go to the front of the store and begin stroking it lovingly, saying ''Good girl, good Bessie.""</p>
<p>* Go over to the shoe department and try on every pair of shoes, not putting one pair back. Take the paper from the boxes and throw it in various aisles. </p>
<p>* When someone steps away from their cart to look at something, quickly make off with it without saying a word. </p>
<p>* Follow people through the aisles, always staying about five feet away. Continue to do this until they leave the department. </p>
<p>* Ask other customers if they have any Grey Poupon. </p>
<p>* Test the fishing rods and see what you can ''catch'' from the other aisles. </p>
<p>* In the makeup department, spray yourself with every perfume there is, then walk up to a boy who is with a girl and start flirting with him as ditisily as possible: ''Hi! (giggle) What's your sign? (giggle).'' When the boy shows no interest, start hitting on the girl the exact same way. ''Hi! (giggle) What's your sign? (giggle).'' </p>
<p>* Hold indoor shopping cart races. </p>
<p>* Re-dress the mannequins as you see fit. </p>
<p>* When there are people behind you, walk REALLY SLOW, especially through narrow aisles. </p>
<p>* Relax in the patio furniture until you get kicked out. </p>
<p>* Challenge other customers to duels with tubes of gift wrap. </p>
<p>* Pay off layaways fifty cents at a time. </p>
<p>* Say things like, ''Would you be so kind as to direct me to your Twinkies?'' </p>
<p>* Make up nonsense products and ask newly hired employees if there are any in stock, i.e., ''Do you have any Shnerples here?'' </p>
<p>* Ride a display bicycle through the store -- claim you're taking it for a ''test drive.'' </p>
<p>* Leave cryptic messages on the typewriters. </p>
<p>* Get boxes of condoms and randomly slip them into peoples' carts when they aren't paying attention.</p>
"
33005,"<p>TOP 10 THINGS THAT SOUND DIRTY AT THANKSGIVING BUT AREN'T10.  'Reach in and grab the giblets.'9.  'Whew...that's one terrific spread!'8.  'I am in the mood for a little dark meat!'7.  'Tying the legs together will keep the inside moist.'6.  'Talk about a HUGE breast!'5.  'And he forces his way into the end zone!'4.  'She's 5000 pounds fully inflated and it takes 15 men to hold her down.'3.  'It's cool whip time!'2.  'If I don't unbutton my pants, I am going to burst!' 1. 'It must be broken 'cause when I push on the tip, nothing squirts out.'</p>
"
33006,"<p>A farmer goes out one day and buys a brand new stud rooster for his chicken coop. The young rooster walks over to the old rooster ""Ok, old fellow its time to retire.""The old rooster says, ""You can't handle all these chickens...look at what it did to me!""The young rooster replies, ""Now, don't give me a hassle about this.Time for the old to step aside and the young to take over, so take a hike.""The old rooster says, ""Aw, c'mon...just let me have the two old hens over in the corner. I won't bother you.""The young rooster says ""Scram! Beat it! You're washed up! I'm taking over.""So, the old rooster says to the young rooster, ""I'll tell you what young fellow. I'll have a race with you around the farm house. Whoever wins the race gets domain of the chicken coop.""The young rooster says, ""You know I'm going to beat you, old man, so just to be fair I'm going to give you a head start.""They line up in back of the farm house , get a chicken to cluck ""GO"" and the old rooster takes off running. About 15 seconds later the young rooster takes off after him.They round the front of the farm house and the young rooster is only 5 inches behind the old rooster and gaining fast. The farmer, sitting on the porch, looks up, sees what's going on, grabs his shotgun and BOOM! He blows the young rooster to bits.He sadly shakes his head and says, ""Damn it, third gay rooster I bought this week!""</p>
"
33007,"<p>Can any of you relate to these ""addiction"" quips? I sure can :)</p>
<p>The last time you looked at the clock it was 11:30pm, and in what seems like only a few seconds later, your little sister runs past you to catch her 7am school bus.</p>
<p>The remote to the T.V. is missing...and you don't even care.<br /> You begin to wonder how your ISP can call 400 hours per month ""unlimited!""<br /> You ask a plumber if he could replace the chair in front of your computer with a toilet.<br /> The last girl you picked up was a 800x66 jpeg.<br /> You never have to deal with busy signals when calling your ISP ...because you never log off!<br /> Your wife makes a new rule: ""The computer cannot come to bed with us.""</p>
<p>You tell the kids they can't use the computer because ""Daddy's got work to do"" and you don't even have a job.</p>
<p>You scan restroom stall for hot HTML addresses.</p>
<p>You have comandeered your teenager's phone line for the net and even his friends know not to call on his line anymore.</p>
<p>You check your email. It says ""no new messages."" So you check it again...and again...and again...</p>
<p>You suddenly realize there is not a sound in the house, and you have no clue where your children are.</p>
<p>Your dog has its own home page.</p>
<p>You step out of your room and realize that your parents have moved and you don't have a clue when it happened.</p>
<p>You refuse to go to a vacation spot with no electricity and no phone lines.<br /> Your bookmark list takes 15 minutes to scroll from top to bottom.<br /> You're surprised to learn there's also a 2 o'clock in the ""afternoon"".<br /> You unsuccessfully try to download pizza from www.dominos.com.<br /> Your mouse-clicking forearm rivals Popeye's.<br /> Batteries in the TV remote now last for years.<br /> Your wife drapes a blond wig over your monitor to remind you of what she looks like.</p>
"
33008,"<p>What happens when people of different occupations get old.- Old seers never die, they just lose their vision.- Old sewage workers never die, they just waste away.- Old skateboarders never die, they just lose their bearings.- Old sailors never die, they just get a little dingy.</p>
"
33009,"<p>Things not to say to young ladies immediately afterwards: </p>
<ul> 
<li>Now slag off. </li>
<li>Well that was bloody awful. </li>
<li>Do you always make that appalling noise? </li>
</ul>
"
33010,"<p>Your momma is so fat, when she stood in the scale to get weighed it read -<br /> (one at a time please!!!!!!)</p>
"
33011,"<p>Two Arabs boarded a shuttle out of Washington for New York. One<br /> sat in the window seat, the other in the middle seat. Just<br /> before take-off a fat, little Jewish guy got on and took the<br /> aisle seat next to the Arabs. He kicked off his shoes, wiggled<br /> his toes and was settling in when the Arab in the window seat<br /> said, ""I think I'll go up and get a Coke."" (Shuttle flights do<br /> not have cabin attendants, but you probably knew that.) ""No<br /> problem,"" said the Jew. ""I'll get it for you."" While he was gone<br /> the Arab picked up the Jew's shoe and spit in it.</p>
<p>The Jew brought back the coke, when the other Arab said, ""That<br /> looks good. Think I'll have one too."" Again, the Jew obligingly<br /> goes to fetch it, and while he is gone the Arab picks up the<br /> other shoe and spits in it.</p>
<p>The Jew returns with the coke, and they all sit back and enjoy<br /> the short flight. When the plane was landing the Jew slipped his<br /> feet into his shoes and knew immediately what had happened. ""How<br /> long must this go on?"" he asked. ""This enmity between our<br /> peoples ...this hatred...your spitting in my shoes and me<br /> pissing in your Coke?""</p>
"
33012,"<p>Economics is ruining your life when...</p>
<p>- I tried to calculate my 3 year old son's discount rate by seeing how many<br /> sweets he would require to be promised to him after dinner to be equivalent to<br /> one sweet before dinner </p>
<p>- I spent one hour in a toy shop making up over 20 bundles of toys that could<br /> be purchased for $25 and then asked my son to select one of these bundles.</p>
"
