ID,post_content
28000,"<p>Harry answers the telephone, and it's an Emergency Room doctor.</p>
<p>The doctor says, ""Your wife was in a serious car accident, and I have bad news and good news.</p>
<p>The bad news is she has lost all use of both arms and both legs, and will need help eating and going to the bathroom for the rest of her life.""</p>
<p>Harry says, ""My God!... What's the good news?""</p>
<p>The doctor says, ""I'm kidding. She's dead!""</p>
"
28001,"<p>A man meets a gorgeous woman in a bar. They talk, they connect, and they end<br /> up leaving together. They get back to her place, and as she shows him around, he<br /> notices that her bedroom is completely packed with teddy bears.</p>
<p>Hundreds of small bears are on a shelf all the way along the floor, medium<br /> sized ones are on a shelf a little higher, and huge bears are on the top shelf<br /> along the wall. The man is kind of surprised by the collection, especially<br /> because it�s so extensive, but he decides not to mention this to her.</p>
<p>She turns to him�they kiss�then they rip each other�s clothes off and romp<br /> around the room all night. After an intense night of passion, as they are lying<br /> there together in the afterglow, the man rolls over and asks, smiling, �Well,<br /> how�d I do?�</p>
<p>The woman says, �You can have any prize from the bottom shelf.�</p>
"
28002,"<p>Three nurses died and went to Heaven. They were met at the Pearly Gates by St. Peter, who questioned them.""What did you used to do back on Earth?"" he asked the first nurse.""Why do you think you should be allowed into Heaven?"" She told him, ""I was a nurse at an inner city hospital. I worked to bring healing and peace to many sufferers, especially poor children.""""Very noble. You may enter."" And he ushered her through the gates. He asked the same questions to the next nurse.""I was a missionary nurse in the Amazon. For many years I worked with a small group of doctors and nurses to help people in numerous tribes, healing them and telling them of God's love."" The second nurse replied.""Excellent!"" said St. Peter. And he ushered her through the gates as well. Finally he posed his questions to the third nurse.She hesitated, then explained, ""I was just a nurse at an HMO.""St. Peter considered her answer for a moment, then told her, ""Well, you can enter, too.""""Wow!"" the nurse exclaimed in relief.""I almost thought you weren't going to let me in.""""Oh, you can certainly come in,"" St. Peter told her, ""but you can only stay for three days.""</p>
"
28003,"<p>KINDERGARTEN TEACHER: To get to the other side.</p>
<p>PLATO: For the greater good.</p>
<p>ARISTOTLE: It is the nature of chickens to cross roads.</p>
<p>KARL MARX: It was a historical inevitability.</p>
<p>TIMOTHY LEARY: Because that's the only trip the establishment wouldlet it take.</p>
<p>SADDAM HUSSEIN: This was an unprovoked act of rebellion and we werequite justified in dropping 50 tons of nerve gas on it.</p>
<p>RONALD REAGAN: I forget.</p>
<p>CAPTAIN JAMES T. KIRK: To boldly go where no chicken has gone before.</p>
<p>HIPPOCRATES: Because of an excess of phlegm in its pancreas.</p>
<p>ERNEST ORLANDO LAWRENCE BERKELEY NATIONAL LABORATORY:</p>
<p>Deregulation of the chicken's side of the road was threatening its dominant market position. The chicken was faced with significant challenges to create and develop the competencies required for the newly competitive market. LBNL, in a partnering relationship with the client, helped the chicken by rethinking its physical distribution strategy and implementation processes. Using the Poultry Integration Model (PIM), LBNL helped the chicken use its skills, methodologies, knowledge, capital and experiences to align the chicken's people, processes and technology in support of its overall strategy within a Program Management framework. LBNL convened a diverse cross-spectrum of road analysts and best chickens along with LBNL consultants with deep skills in the transportation industry to engage in a two-day itinerary of meetings in order to leverage their personal knowledge capital, both tacit and explicit, and to enable them to synergize with each other in order to achieve the implicit goals of delivering and successfully architecting and implementing an enterprise-wide value framework across the continuum of poultry cross-median processes. The meeting was held in a park-like setting, enabling and creating an impactful environment which was strategically based, industry-focused, and built upon a consistent, clear, and unified market message and aligned with the chicken's mission, vision, and core values. This was conducive towards the creation of a total business integration solution. LBNL helped the chicken change to become more successful.</p>
<p>LOUIS FARRAKHAN: The road, you see, represents the black man. The chicken 'crossed' the black man in order to trample him and keep him down.</p>
<p>MARTIN LUTHER KING, JR.: I envision a world where all chickens will be free to cross roads without having their motives called into question.</p>
<p>MOSES: And God came down from the Heavens, and He said unto the chicken, ""Thou shalt cross the road."" And the chicken crossed the road, and there was much rejoicing.</p>
<p>FOX MULDER: You saw it cross the road with your own eyes. How many more chickens have to cross the road before you believe it?</p>
<p>RICHARD M. NIXON: The chicken did not cross the road. I repeat, the chicken did NOT cross the road.</p>
<p>BILL CLINTON: Let me make this clear. I DID NOT have sex with this chicken. I did not give this chicken any gifts. This chicken, if it did cross the road, must have had legitimate business on the other side of the road. I have eaten chicken in the past, but Hilary and I have worked through those issues.</p>
<p>MACHIAVELLI: The point is that the chicken crossed the road. Who cares why? The end of crossing the road justifies whatever motive there was.</p>
<p>JERRY SEINFELD: Why does anyone cross a road? I mean, why doesn't anyone ever think to ask, What the heck was this chicken doing walking around all over the place, anyway?""</p>
<p>FREUD: The fact that you are at all concerned that the chicken crossed the road reveals your underlying sexual insecurity.</p>
<p>BILL GATES: I have just released the new Chicken Office 2000, which will not only cross roads, but will lay eggs, file your important documents, and balance your cheque book.</p>
<p>OLIVER STONE: The question is not, ""Why did the chicken cross the road?"" Rather, it is, ""Who was crossing the road at the same time, whom we overlooked in our haste to observe the chicken crossing?""</p>
<p>DARWIN: Chickens, over great periods of time, have been naturally selected in such a way that they are now genetically disposed to cross roads.</p>
<p>EINSTEIN: Whether the chicken crossed the road or the road moved beneath the chicken depends upon your frame of reference.</p>
<p>BUDDHA: Asking this question denies your own chicken nature.</p>
<p>RALPH WALDO EMERSON: The chicken did not cross the road .. it transcended it.</p>
<p>ERNEST HEMINGWAY: To die. In the rain.</p>
<p>COLONEL SANDERS: I missed one?</p>
"
28004,"<p>A cannibal says to a doctor, ""I have terrible heartburn.""""What did you eat?"" ""A couple of missionaries with hooded robes."" ""How did you cook them?""""Boiled.""""No wonder you have heartburn. Those aren't boilers. They're friars!""</p>
"
28005,"<p>At a news conference, a journalist said to the politician running for the presidency, ""Your secretary said publicly that you have a small penis. Would you please comment on this?""</p>
<p>""The truth is,"" replied Roy, ""Carla has a big mouth.""</p>
"
28006,"<p>There once was a girl named Sally Smith. Whenever she chewed gum she would say yes. And whenever she didn't chew gum she would say no. One day Sally heard a knock at the door. When she opened the door, chewing her gum, she discovered it was the postman. The postman greeted her cheerfully, ""Hello there Sally, I have a package for you""Sally smiled.The postman said, ""Sally would you like me to bring the package inside as it is rather heavy?""Sally said yes.The postman said, ""Sally would you like me to put the package in your bedroom?""Sally said yes.Once they reached Sally's bedroom, the postman turned to sally and said ""Sally, would you like me to take that gum out of your mouth and shove it up your arse?""Sally said yes.So the postman took the gum out of Sally's mouth and proceeded to shove it up her arse. The postman asked Sally, ""Is that far enough yet?""Sally said no.The postman shoved the gum up further then asked again, ""Sally, is that far enough yet?""Sally said no.The postman shoved the gum up further still then asked again, ""Sally, is that far enough yet?""Sally said yes.</p>
"
28007,"<p>Un grupo de monjas se va a confesar; la primera comienza:</p>
<p>""Padre, me he re�do en misa"".</p>
<p>""Est� bien, hija, reza un rosario"".</p>
<p>Viene la segunda:</p>
<p>""Padre, me he re�do en misa"".</p>
<p>La tercera dice lo mismo, y la cuarta, y la quinta, hasta que llega la �ltima y el sacerdote se adelanta:</p>
<p>""Ya s�, t� tambi�n te re�ste en misa"".</p>
<p>""No, padre, yo fui la que me tir� el pedo"".</p>
"
28008,"<p>He's the tumbleweed chef and rides with the wagon<br /> Ahead of the thunderin' herd.<br /> His pots and pans clack like a diamondback's rattle,<br /> He growls or he don't say a word.</p>
<p>His face is a roadmap. Looks like a carcass<br /> Hung too many days in the sun.<br /> He sells like a mule and cooks with a shovel<br /> And his fly is always undone.</p>
<p>The rider kin tell when he's in the kitchen--<br /> The buzzards all come into view.<br /> He spits in the pan and shaves in the taters<br /> and clips his toenails in the stew.</p>
<p>His gunpowder biscuits explode in the fire;<br /> His beans explode in yer bowel.<br /> His medda lark souffle is hard on the belly;<br /> They say it tastes like an owl.</p>
<p>His coffee's so rank a housefly won't touch it.<br /> Even buckshot floats in the slop.<br /> You don't pour a cup, you twist off a swaller.<br /> Then chew a sip offa the top.</p>
<p>Now, Cowboys are tough guys who face death each day<br /> In blizzards or stampedes or storms.<br /> They ride them bad horses and sleep with the snakes<br /> And duel with the hooves and the horns.</p>
<p>But many a cowboy who follered the wagon<br /> Has joined the ""Last Roundup Club"".<br /> Not from indians, gunfights, or even bad whiskey,<br /> But from eatin' Camp Cookies' grub.</p>
<p>                       Baxter Black</p>
"
28009,"<p>HOW DO YOU CIRCUMSIZE A REDNECK ??.....KICK HIS SISTER IN THE CHIN .</p>
"
28010,"<p>Recently overheard in a doctor's waiting room:</p>
<p>I used to watch golf on television, but the doctor said that I needed more<br /> exercise - So, now I watch tennis.</p>
"
28011,"<p>Eight things not to say to a cop</p>
<p>1. I can't reach my license unless you hold my beer.</p>
<p>2. Sorry, Officer, I didn't realize my radar detector wasn't plugged in.</p>
<p>3. Aren't you that guy from the Village People?</p>
<p>4. Hey, you must have been doin' at least 120 mph to keep up with me...Good job!</p>
<p>5. I thought you had to be in relatively good physical condition to be a cop.</p>
<p>6. You're not gonna check the trunk, are you?</p>
<p>7. I pay your salary!</p>
<p>8. Bad cop! No donut!</p>
<p>Submitted by Calamjo<br /> Edited by Curtis</p>
"
