ID,post_content
18000,"<p>who do you kill a blond? </p>
<p>ancwer you put a scratch and sniff on the bottom of the pool.</p>
"
18001,"<p>Two guys wandered into a bar.</p>
<p>One of the men shouted to the barkeeper, ""Hiya, Mike, set 'em up for me and my pal here.""</p>
<p>Then he turned to his slightly dim partner and boasted, ""This is a great bar. For every two drinks you buy, the house gives you one. And the pinball machines in the back are free!""</p>
<p>""That's not so great,"" responded the friend. ""There's a bar across town that'll match you drink for drink, and you can get laid in the back for free.""</p>
<p>""Where is this place?"" the first guy exclaimed.</p>
<p>""Oh, I don't know,"" the dim fellow replied, ""But my wife goes there all the time.""</p>
<p>Submitted by Calamjo<br /> Edited by Curtis</p>
"
18002,"<p>10 - ""Tell Me Lies, Tell Me Sweet Little Lies"" by Fleetwood Mac </p>
<p>9 - ""Afternoon Delight"" by Star Land Vocal Band </p>
<p>8 - ""Your Cheatin' Heart"" by Hank Williams </p>
<p>7 - ""Looking for Love in All the Wrong Places"" </p>
<p>6 - ""Jive Talkin'"" by the Bee Gees </p>
<p>5 - ""Honesty (is Such a Lonely Word)"" by Billy Joel </p>
<p>4 - ""(You Can't Hide Your) Lying Eyes"" by The Eagles </p>
<p>3 - ""Ocean Front Property (in Arizona)"" by George Strait </p>
<p>2 - ""I'd Lie to You for Your Love"" by The Bellamy Brothers </p>
<p>1 - ""Devil with the Blue Dress"" by Mitch Ryder &amp; the Detroit Wheels</p>
"
18003,"<p>To the optimist, the glass is half full. To the pessimist, the glass is half<br /> empty. To the engineer, the glass is twice as big as it needs to be.</p>
"
18004,"<p>Amber, A 16 year old cathlic girl goes to confession.</p>
<p>Amber: I called a boy a mother fucker last night.</p>
<p>Priest: Why did you do that?</p>
<p>Amber: He kissed me.</p>
<p>The priest bent over and kissed her.<br /> Priest: like that?</p>
<p>Amber: yes.</p>
<p>Priest: Is that why you called him a mother fucker?</p>
<p>Amber: No, then he grabbed me butt.</p>
<p>The priest grabbed her butt.<br /> Priest: like this?</p>
<p>Amber: yes.</p>
<p>Priest: Is that why you called him a mother fucker?</p>
<p>Amber: no, then he pulled my pants down.</p>
<p>The priest then pulled her pants down.<br /> Priest:like this?</p>
<p>Amber:yes.</p>
<p>Priest : Is that why you called him a mother fucker?</p>
<p>Amber: No, then he took off my panties, and put his you know what in my you know where.</p>
<p>The priest took off her panties, and put his you know what in her you know where.<br /> Priest: Like this?</p>
<p>Amber: yes</p>
<p>Priest: Is that why you called him a mother fucker?</p>
<p>Amber: no</p>
<p>Priest: then why did you call him a mother fucker?</p>
<p>Amber: He had herpes!</p>
<p>Priest: That MOTHER FUCKER!</p>
"
18005,"<p>16. She thinks Jack London is a character on General Hospital. </p>
<p>15. Has legally changed her name to ""Slutty Spice."" </p>
<p>14. Won't stop talking about the time he bit Holyfield's ear. </p>
<p>13. Wants to buy the novel of the Mr. Bean movie. </p>
<p>12. The two of you constantly argue about which ""Homer"" came first. </p>
<p>11. Giggles uncontrollably whenever you bring up ""Moby Dick."" </p>
<p>10. Thinks ""Elements of Style"" was written by Elsa Klensch. </p>
<p>9. The last time he completed a sentence, he was at Attica. </p>
<p>8. ""You gots no condom, you gets no party"", was your last clue. </p>
<p>7. ""Of *course* I've read Walden. And it only took me 10 minutes to find him!"" </p>
<p>6. Ask her to conjugate a verb and she starts talking and belching at the same time. </p>
<p>5. Doesn't have a lot of free weekends due to busy schedule as NASCAR commentator. </p>
<p>4. Thinks ""Beowolf"" is a show starring David Hasselhoff. </p>
<p>3. Her favorite poem deals with a man from Nantucket. </p>
<p>2. When you ask him if he has any Grey Poupon, he says, ""Hey, don't be gross!"" </p>
<p>1. You: ""Shall I compare thee to a Summer's day?"" </p>
<p>Her: ""Dude! That would be, like, totally bitchin'!""</p>
"
18006,"<p>There was a lumberjack who got horny one day.  So he asked his boss what if I get horny.  You go to the fukin tree and stick your dick in the hole.  So next day he went there  and it felt good.  Next day he got horny and went again and it felt better.  Next day he went there and nothing happened.  So he went to the boss and asked him why.  The boss said its your day in the tree.</p>
"
18007,"<p>Your satellite dish payment delays buying school clothes for the kids.Your most expensive shoes have numbers on the heels.Your wife has ever burned out an electric razor.</p>
"
18008,"<p>There once was a man who lost his arms in a car accident. One<br /> day he won a million dollar lottery. After a moment of thought,<br /> he rushed to the hospital and asked their top surgeon whether he<br /> could get his arms back for a million dollars.</p>
<p>""Wow,"" the doctor replied, ""I just invented a completely voice<br /> activated mechanical arm, but I can only give you one though.""<br /> So he showed him some of the stuff the arm could do and the man<br /> was amazed and bought the arm.</p>
<p>The next day he went to the pub with his friends to show off his<br /> new advanced arm. As they sat together he told the arm to pick<br /> up his pint of beer and give him a sip. The arm did it perfectly<br /> and the friends were amazed.</p>
<p>After a few pints the man went for a piss. He told the arm to<br /> take his penis out and away he pissed. Then he tells the arm to,<br /> ""give it a little shake."" The arm does and the man enjoyed it,<br /> and so he looks around to make sure no one is looking and tells<br /> the arm to give it another little shake.</p>
<p>He gets a boner and once again turns around to make sure<br /> nobody's watching and then tells the arm, ""Jerk it off!"" The arm<br /> pulls off his penis and the man screams out, in pain, ""Fuck Me!""</p>
<p>So the arm then shoves his penis up his ass. The man even more<br /> shocked at this stage shouts out, ""Holy shit, would you look at<br /> that."" The arm pulls his penis out of his ass and shoves it<br /> right into one of his eyeballs!</p>
"
18009,"<p>Star Trek Carols </p>
<p>Jean-Luc Picard (to the tune of ''Let It Snow'')<br /> Oh, the vacuum outside is endless,<br /> Unforgiving, cold, and friendless,<br /> But still we must boldly go--<br /> Make it so, make it so, make it so! </p>
<p>William Riker: (to the tune of ''Deck the Halls'')<br /> Here's a vexing Christmas riddle:<br /> (Fa-la-la-la-la, la-la, la la)<br /> Why must I play second fiddle?<br /> (Fa-la-la-la-la, la-la, la la)<br /> How can I impress Deanna<br /> (Fa-la-la, la-la-la, la la la)<br /> When I'm number two banana?<br /> (Fa-la-la-la-la, la-la, la la) </p>
<p>Wesley Crusher: (to the tune of ''God Rest Ye Merry Gentlemen'')<br /> I'm at Starfleet Academy,<br /> And I'd just like to say<br /> I miss the opportunity<br /> To weekly save the day--<br /> To make things worse, I have to be<br /> In some dumb Christmas play!<br /> Yes, I'm bright, though I'm just a teenaged boy,<br /> Only a boy,<br /> And the Enterprise was my most favourite toy! </p>
<p>Data: (to the tune of ''Jingle Bells'')<br /> Jingle Bells, Jingle Bells,<br /> Jingle all the way!<br /> Oh, what fun it is to ride<br /> In a one-horse open sleigh--<br /> or so I am reliably informed lacking a subjective<br /> and intuitively perceived referent for the term ''fun,''<br /> I am able only to report the phenomenon as experienced<br /> by others, whose individual perceptions somewhat colour the--<br /> yes, sir. </p>
<p>Worf: (to be to the tune of ''White Christmas'')<br /> I'm dreaming of a dead Pakled,<br /> Just like the one in Rec Deck Eight.<br /> They all think they've hidden,<br /> But this one didn't,<br /> And I'm using him as bait.<br /> I'm dreaming of a dead Pakled--<br /> Their mental skills are rather lame.<br /> May your foes die sonless, in shame--<br /> And I hope you're wishing me the same!</p>
"
