ID,post_content
19000,"<p>Q: Why does Helen Keller masterbate with one hand?</p>
<p>A: Because she needs to other one to moan.</p>
"
19001,"<p>Roses are red.<br /> Violets are blue.<br /> Garbage is dumped,<br /> And so are you!</p>
"
19002,"<p>The Doctor, The Famer and the H.M.O. executive die and are met at the Pearly gates of Heaven by St. Peter.<br /> St. Peter tells the Doctor, ""you took care of the sick and dying while on earth, you are welcome to enter Heaven"". </p>
<p>St. Peter then speaks to the Farmer and tells him, ""while on earth you nourished and fed the people, you are welcome to enter Heaven"". </p>
<p>Then St. Peter looks over at the H.M.O. Executive and says, ""you can come in for three days"".</p>
"
19003,"<p>Q: how many blondes does it take to play tag?<br /> A: one.</p>
"
19004,"<p>(Q) why do teachers where dark glasses.</p>
<p>(A) because the pupils are so bright.</p>
"
19005,"<p>Q: whats the difference between your mamma and the atlantic ocean?</p>
<p>A: the atlantic ocean doesnt have that many crabs</p>
"
19006,"<p>your momma so ugly shes just ugly</p>
"
19007,"<p>You think that Marlboro is a cologne.Your best coat is a black and red checkered.You put your Christmas lights up 2 weeks after taking them down.</p>
"
19008,"<p>Dos amigos se encuentran en la calle. Uno de los dos lleva un perro. El otro le dice: </p>
<p>""Caramba, qu� perro m�s bonito, �a d�nde vas?""</p>
<p>""Lo llevo al veteriario.""</p>
<p>""�Ah! �es que est� enfermo?""</p>
<p>""No, que va, es que se ha vuelto maric�n, y esta noche me ha cogido por detr�s y me ha dado por el culo.""</p>
<p>""Vaya qu� l�stima, tener que matarlo.""</p>
<p>""Qu� dices t�o, si lo llevo al veterinario para que le corte las u�as, que me ha dejado la espalda hecha un desastre.""</p>
"
19009,"<p>If at first you don't succeed, redefine success.</p>
"
19010,"<p>When you mix flour and water you get glue. Right?<br /> When you mix flour, water, eggs, and sugar you get cake. Right?</p>
<p>I used to wonder...""What happened to the glue?""Then I came to know that the glue is what makes the cake stick to your butt!</p>
"
19011,"<p>A man and a woman who have never met before find themselves in the same<br /> sleeping carriage of a train.</p>
<p>After the initial embarrassment they both go to sleep, the woman on the top<br /> bunk, the man on the lower.</p>
<p>In the middle of the night the woman leans over, wakes the man and says, ""I'm<br /> sorry to bother you, but I'm awfully cold and I was wondering if you could<br /> possibly get me another blanket�.</p>
<p>The man leans out and, with a glint in his eye, says, ""I've got a better<br /> idea... just for tonight, let's pretend we're married.""</p>
<p>The woman thinks for a moment. ""Why not�, she giggles.</p>
<p>� Great,"" he replies, ""Get your own damn blanket!""</p>
"
19012,"<p>A magician was working on a cruise ship in the Caribbean. The<br /> audience would be different each week, so the magician allowed<br /> himself to do the same tricks over and over again. There was<br /> only one problem: The captain's parrot saw the shows each week<br /> and began to understand how the magician did every trick. </p>
<p>Once he understood, he started shouting in the middle of the<br /> show:<br /> ""Look, it's not the same hat""<br /> ""Look, he is hiding the flowers under the table""<br /> ""Hey, why are all the cards the Ace of Spades?""</p>
<p>The magician was furious but couldn't do anything; it was, after<br /> all, the captain's parrot. One day the ship had an accident and<br /> sank. The magician found himself on a piece of wood in the<br /> middle of the ocean with the parrot, of course. They stared at<br /> each other with contempt, but did not utter a word. This went on<br /> for a days. After a week the parrot said: ""OK, I give up. You<br /> got me on this one ... where's the boat?""</p>
"
19013,"<p>You're a redneck if.... You need an estimate from your barber before you get a<br /> haircut.</p>
"
19014,"<p>A man stumbles up to the only other patron in a bar and asks if he could buy him a drink. 'Why, of course,' comes the reply.The first man then asks, 'Where are you from?''I'm from Ireland,' replies the second man.The first man responds by saying, 'You don't say. I'm from Ireland too. Let's have another round to Ireland.''Of course,' replies the second man.Curious, the first man then asks, 'Where in Ireland are you from?''Dublin,' comes the reply.'I can't believe it,' says the first man, 'I'm from Dublin too. Let's have another drink to Dublin.''Of course,' replies the second man.Curiosity again strikes and the first man asks, 'What school did you go to?''St Mary's,' replies the second man, 'I graduated in 1962.''This is unbelievable,' the first man says. 'I went to St Mary's and I graduated in 1962 too.'About that time, one of the regulars comes in and sits down at the bar. 'What's been going on?' he asks the barman.'Nothing much,' replies the barman. 'The O'Malley twins are drunk again.'</p>
"
19015,"<p>A surgeon, an architect, and a politician were considering the question of whose profession was the oldest. ""I think my line of work would win this one hands down,"" the surgeon said. ""After all, Eve was created from Adam's rib, and that sounds like surgery to me."" ""Maybe,"" the architect said, ""but before Adam, order was created out of chaos. That was an architectural accomplishment."" ""Sure,"" the politician said. ""But before that, someone had to create the chaos.""</p>
"
