ID,post_content
31000,"<p>Your mamma is so fat . . .<br /> She had to get baptized at SeaWorld.</p>
"
31001,"<p>Acquaintance: A person you know well enough to borrow from, but not well<br /> enough to lend to. </p>
<p>Bachelor: A guy who gets to keep all his take-home pay. </p>
<p>Pedestrian: A father who has teenagers who can drive. </p>
<p>Honesty: The fear of being caught. </p>
<p>Zebra: A horse prisoner.</p>
"
31002,"<p>Civil Engineers do it in the dirt.</p>
"
31003,"<p>Why does the presidential limo have tilt steering?<br /> More head room.</p>
"
31004,"<p>First man: My wife eats like a bird.<br /> Second man: You mean she hardly eats a thing?<br /> First man: No, she eats slugs and worms.</p>
"
31005,"<p>If you never want to see a man again, say, ""I love you, I want to marry you, I want to have children..."" - they leave skid marks. -- Rita Rudner</p>
"
31006,"<p>what do you call ray when he got hit by a ten tonne truck?</p>
<p>XRAY..............</p>
<p>SORRY KIDS</p>
"
31007,"<p>Yo mama so stupi I asked her what letter comes after x, i said y she said because I want to know.</p>
"
31008,"<p>Dos madres se encuentran por la calle y una le dice a otra:</p>
<p>""Hola �qu� tal est�s?""</p>
<p>Y responde la otra:</p>
<p>""Yo bien, pero a mi hijo le han detectado sida.""</p>
<p>Y la otra le dice alarmada:</p>
<p>""�Y c�mo lo llevais?""</p>
<p>""Pues con mucho amor y pizza.""</p>
<p>""�Pizza?"" </p>
<p>""S�, es que es lo �nico que pasa por debajo de la puerta.""</p>
"
31009,"<p>Ryan's Law:  Make three correct guesses consecutively and you will establish yourself as an expert.</p>
"
31010,"<p>Yo mama's so fat she auditioned for the full-sized Godzilla!</p>
"
31011,"<p>A man returned home deeply inebriated.<br /> ""Again, you miserable drunkard,"" his wife said. ""Just this morning you<br /> promised that you'd stop drinking and would love me.""<br /> ""Right,"" the husband said. ""I'm really sorry. I promise to love you. I need<br /> though one drop of vodka, the last one.""<br /> The wife sighed and poured a slug of vodka into a glass. The man gulped it,<br /> and then fell silent. After a while he said, ""My dear, to strengthen our love, I<br /> really need one more slug...""<br /> In despair, the wife ran to the balcony and shouted, ""My God, is there at<br /> least one real man in this building?""<br /> From the next door apartment a voice sounded, ""Why, do you have some vodka<br /> there?""</p>
"
31012,"<p>Un se�or siempre pasaba por una tienda de animales en su camino diario, y cada vez que pasaba un loro le dec�a:</p>
<p>""Ese que va ah� es puto, ese que va ah� es puto.""</p>
<p>""Pinche loro.""</p>
<p>Esto era todos los d�as y el ya estaba cansado as� que decidi� disfrazarse para despistar al lorito.</p>
<p>Primero de licenciado.</p>
<p>""Ese que va ah� es puto, ese que va ah� es puto.""</p>
<p>""Pinche loro hijo de...""</p>
<p>Despu�s de pirata.</p>
<p>""Ese que va ah� es puto, ese que va ah� es puto.""</p>
<p>""Pinche loro culero.""</p>
<p>Y as� pasaba todos los d�as. Harto de esta situaci�n se dijo para s� mismo.</p>
<p>""Esta vez me voy a disfrazar de algo que no me pueda reconocer.""</p>
<p>Al d�a siguiente pasa disfrazado de mujer.</p>
<p>""�No que no? �No que no?""</p>
"
31013,"<p>A man who just got a raise decides to buy a new scope for his rifle.</p>
<p>He goes to a gun shop, and asks the clerk to show him a scope.</p>
<p>The clerk takes out a scope, and says to the man, ""This scope is so good, you can see my house all the way up on that hill.""</p>
<p>The man takes a look through the scope, and starts laughing.</p>
<p>""What's so funny?"" asks the clerk.</p>
<p>""I see a naked man and a naked woman running around in the house,"" the man replies.</p>
<p>The clerk grabs the scope from the man, and looks at his house.</p>
<p>Then he hands two bullets to the man and says, ""Here are two bullets, I'll give you this scope for nothing if you take these two bullets, shoot my wife's head off and shoot the guy's dick off.""</p>
<p>The man takes another look through the scope, and says, ""You know what? I think I can do that with one shot!""</p>
<p>Submitted by Curtis<br /> Edited by Yisman</p>
"
31014,"<p>One day at the end of class little Gunner's teacher had the<br /> class go home and think of a story and then conclude with the<br /> moral of that story.</p>
<p>The following day the teacher asked for the first volunteer to<br /> tell a story; little Suzy raised her hand. ""My dad owns a farm<br /> and every Sunday we load the chicken eggs on the truck and drive<br /> into town to sell them at the market. Well, one Sunday we hit a<br /> big bump and all the eggs flew out of the basket and onto the<br /> road."" The teacher asked for the moral of the story. Suzy<br /> replied, ""Don't keep all your eggs in one basket.""</p>
<p>Next was little Lucy. ""Well my dad owns a farm, too, and every<br /> weekend we take the chicken eggs and put them in the incubator.<br /> Last weekend only 8 of the 12 eggs hatched."" The teacher asked<br /> for the moral of the story. Lucy replied, ""Don't count your<br /> chickens before they're hatched.""</p>
<p>Last was little Gunner. ""My uncle Steve was a Marine in Vietnam;<br /> the helicopter he was in was shot down over enemy territory. As<br /> the only survivor, all he had was a bottle of whiskey, a machine<br /> gun and a machete. First he drank the whiskey so the VC couldn't<br /> enjoy it. Unfortunately, he was quickly surrounded by a 100<br /> Vietnamese soldiers. He shot 70 with his machine gun, but ran<br /> out of bullets, so he pulled out his machete and killed 20 more.<br /> The blade on his machete broke, so he killed the last ten with<br /> his bare hands."" Teacher looked in shock at Gunner and asked if<br /> there was any possible moral to his story. ""Yes sir"", Gunner<br /> replied, ""Don't fuck with Uncle Steve when he's been drinking.""</p>
"
31015,"<p>""I'd like to buy some gloves for my wife,"" the young man said, eyeing the attractive salesgirl, ""but I don't know her size.""</p>
<p>""Will this help?"" she asked sweetly, placing her hand in his.</p>
<p>""Oh, yes,"" he answered. ""Her hands are just slightly smaller that yours.""</p>
<p>""Will there be anything else?"" the salesgirl queried as she wrapped the gloves.</p>
<p>""Now that you mention it,"" he replied, ""she also needs a bra and panties.""</p>
"
31016,"<p>En el asilo de ancianos, le pregunta un abuelo a otro:</p>
<p>""�Por qu� te enfadaste con tu compa�ero de cuarto?""</p>
<p>""Por abusivo"".</p>
<p>""�Por abusivo?""</p>
<p>""S�, usaba mis camisas, mis corbatas y mis trajes, y no me import�. Lo que no pude tolerar fue que se riera de m� con mi propia dentadura postiza"".</p>
"
31017,"<p>Three nuns were walking along the street and one was describing with<br /> her hands the tremendous grapefruit she'd seen in Florida.<br />    The second one, also with her hands, described the huge bananas<br /> she'd seen in Jamaica.<br />    The third nun, a little deaf, asked, ""Father who?""</p>
"
31018,"<p>OPERATOR, WE'VE BEEN DISCONNECTED: Florida State Senator John McKay has resigned from the Senate Regulated Industries Committee, which oversees such monopolies as the phone company, after his wife charged in a divorce proceeding that McKay had been having an affair with the lobbyist for the Sprint telephone company. (AP) John, that's not what Ma Bell meant by ""Reach Out and Touch Someone"".</p>
"
31019,"<p>All probabilities are really 50%.  Either a thing will happen or it won't.</p>
"
31020,"<p>This truck driver hauling a tractor-trailer load of computers stops for a beer. As he approaches the bar, he sees a big sign on the door saying ''Nerds Not Allowed -- Enter At Your Own Risk!'' He goes in and sits down. The bartender comes over to him. ''You smell kind of nerdy. What do you do for a living?''  ''I drive a truck, and the smell is just from the computers I'm hauling.''  ''Okay, truck drivers are not nerds,'' he says and serves him a beer. As he is sipping his beer, a skinny guy walks in with tape around his glasses, a pocket protector with twelve kinds of pens and pencils, and a belt at least a foot too long. The bartender, without saying a word, pulls out a shotgun and blows the guy away. The truck driver is totally shocked. ''Why did you do that?''  ''Not to worry, the nerds are overpopulating Silicon Valley and are in season now. You don't even need a license.'' The truck driver finishes his beer, gets back in his truck, and heads back onto the freeway. Suddenly, he veers to avoid an accident, and the load shifts. The back door breaks open and computers spill out all over the freeway. He jumps out and sees a crowd already forming, grabbing up the computers.They are all engineers, accountants, and programmers wearing the nerdiest clothes he has ever seen. He can't let them steal his whole load. So, remembering what happened in the bar, he pulls out his gun and starts blasting away, felling several of them instantly. A highway patrol officer comes zooming up and jumps out of the car screaming at him to stop.  ''What's wrong? I thought nerds were in season,"" says the truck driver. ''Well, sure,'' says the patrolman. ''But you can't bait 'em.''</p>
"
31021,"<p>A guy goes to the Farmer to buy a horse. He give the farmer the money and says that he will be around later to pick up the horse.</p>
<p>When he returns he is shock to find that the horse is dead! </p>
<p>He goes to the farmer and asks what happen to horse and can he get is money back.</p>
<p>The farmer replies no because he has spent the money and that he has no more horses to give. </p>
<p>The guy is unhappy but says o.k. and takes the dead horse anyway.</p>
<p>The farmer is shocked but doesn't say anything. </p>
<p>A couple of weeks later the guy returns to the farmer to buy a couple more dead horses, so the farmer asked him what in the world would you want to do with a dead horse?? </p>
<p>The guy replies that he had an auction to sell the dead horse, and<br /> charged 10 pounds entrance and had over two hundred people there. </p>
<p>The farmer is shocked and said didn't anyone get angry when they found out that the horse was dead.</p>
<p>The guy replies only the person that won.</p>
<p>The farmer says what happened next, and the guy says nothing i gave him back his 10 pounds.</p>
"
31022,"<p>The manager of a large office noticed a new man one day and told him to come into his office.  ""What is your name?"" was the first thing the manager asked the new guy.""John,"" the new guy replied.The manager scowled, ""Look... I don't know what kind of a namby-pamby place you worked before, but I don't call anyone by their first name. It breeds familiarity and that leads to a breakdown in authority.  I refer to my employees by their last name only ... Smith, Jones, Baker ... that's all.  I am to be referred to only as Mr. Robertson.  Now that we got that straight, what is your last name?""The new guy sighed, ""Darling.  My name is John Darling.""""Okay John, the next thing I want to tell you is . . . ""</p>
"
