ID,post_content
41000,"<p>Smart man + smart woman = romanceSmart man + dumb woman = pregnancyDumb man + smart woman = affairDumb man + dumb woman = marriageSmart boss + smart employee = profitSmart boss + dumb employee = productionDumb boss + smart employee = promotionDumb boss + dumb employee = overtime</p>
"
41001,"<p>one day at school the kids were learning their colors and the teacher said ok i want you to use three colors in a sentence. the first boy goes i sat on the green grass next to the blue lake under the yellow sun the teacher said very good the next boy said i rode the yellow bus sat on the gray seat with my red back pack very good she said and then she turned to the chineese boy who said the telephone go green green i pink it up and say yellow</p>
"
41002,"<p>10. ta-daaaaaaah! </p>
<p>9. wow, i got soooooooo s*** faced last night! (dr. paul's preferred line) </p>
<p>8. like, are you gonna scale these? </p>
<p>7. oh, yeah? we'll, what do you know, anyway? </p>
<p>6. are you ready to rumble? </p>
<p>5. according to the new york post... </p>
<p>4. can i do something for extra credit? </p>
<p>3. now for my next trick... </p>
<p>2. good morning, tiger! (to your advisor) </p>
<p>1. will this take long? i'm double-parked...</p>
"
41003,"<p>Windows 98 is not a virus. Viruses are small and efficient!</p>
"
41004,"<p>A couple was on their honeymoon, laying in bed, about ready to consummate<br /> their marriage, when the new bride says to the husband, ""I have a<br /> confession to make-I'm not a virgin."" </p>
<p>The husband replies, ""That's no big thing in this day and age.""</p>
<p>The wife continues, ""Yeah, I've been with one other guy.""</p>
<p>""Oh yeah? Who was the guy?""</p>
<p>""Tiger Woods.""</p>
<p>""Tiger Woods the golfer?""</p>
<p>""Yeah.""</p>
<p>""Well he's rich, famous and handsome. I can see why you went to bed with<br /> him."" </p>
<p>The husband and wife then make passionate love. When they get done, the<br /> husband gets up and walks to the telephone. </p>
<p>""What are you doing?"" says the wife.</p>
<p>The husband says, ""I'm hungry. I was going to call room service and get<br /> some food."" </p>
<p>""Tiger wouldn't do that. ""</p>
<p>""Oh yeah? What would Tiger do?""</p>
<p>""He'd come back to bed and do it a second time.""</p>
<p>The husband puts down the phone and goes back to bed to make love with his<br /> wife a second time. When they finish, he gets up and goes over to the<br /> phone.</p>
<p>""What are you doing?"" She says.</p>
<p>The husband says, ""I'm still hungry so I was going to get room service to<br /> get some food."" </p>
<p>""Tiger wouldn't do that.""</p>
<p>""Oh yeah? What would Tiger do?""</p>
<p>""He'd come back to bed and do it one more time.""</p>
<p>The guy slams down the phone and goes back to bed and makes love to his<br /> wife one more time.</p>
<p>When they finish he's tired and beat. He drags himself over to the phone<br /> and starts to dial.</p>
<p>The wife asks, ""Are you calling room service?""</p>
<p>""No! I'm calling Tiger Woods to find out what's par for this hole!""</p>
"
41005,"<p>After 50 years of marriage, a couple decides to have a heart to heart talk on their anniversary. ""I wanted you to know"" says the gentleman, ""that after all of this time, I have remained faithful to you. I would like to know if you have too. We've been together for a long time and I think we are strong enough for complete honesty."" </p>
<p>""Well,"" says the lady, ""remember that time that your business was failing and you needed that loan to keep it afloat? Well, how do you think I secured that loan for you?"" </p>
<p>""Oh. Well...after that, we bounced back and prospered...I guess I should thank you for that. You saved my business. Is there anything else?"" </p>
<p>""Well...remember when you had that near-fatal heart attack and need that European specialist to fly over and give you a heart transplant?"" </p>
<p>""Yes"", he replied. </p>
<p>""How do you think I was able to convince him to come over?"" </p>
<p>""Wow. If it wasn't for that operation, I'd be dead right now. I can't be mad about that...you saved my life! Uh...anything else?"" </p>
<p>""Ummm...remember that time you were running for the President of the country club and you needed those 47 votes to win.....""</p>
"
41006,"<p>Knock KnockWho's there?Heifer!Heifer who?Heifer cow is better than none!</p>
"
41007,"<p>Don't eat dirty snow...Snowman (403K)Note: Our ""Send this Joke to A Friend"" email thingy doesn't transmit programs.  But if you see this in email, you can click on the link above!</p>
"
41008,"<p>The bear looks at the rabbit and says,""Do you have a problem with shit sticking to your fur?""<br /> The rabbits says,""No..."" </p>
<p>So the bear wipes his ass with the rabbit.</p>
"
41009,"<p>I tried runway modeling once. </p>
<p>Boy was that a disaster... they won't let me in that airport ever again!</p>
"
