ID,post_content
37000,"<p>Q.  What is black and brown and looks good on a lawyer?<br />   A.  A Doberman.</p>
"
37001,"<p>Una pareja se da un profundo beso. El hombre, meloso, le susurra a la mujer:</p>
<p>""Mi amor, tus besos me saben a fresa"".</p>
<p>""Ay, mi vida, los tuyos me saben a mantequilla"", responde arrobada.</p>
<p>""�No joda, me est� brotando pus de la muela otra vez!""</p>
"
37002,"<p>If Hewlett-Packard ran Christmas...They would market the Reverse Polish Ornament, which is put in your attic on the weekend after Thanksgiving, and placed out for viewing the day after the January Bowl Games.</p>
"
37003,"<p>why was the ghost allways at the bar?<br /> He was a booooozer</p>
"
37004,"<p>What do Monica Lewinsky and a Coke machine have in common. (They both say insert Bill)</p>
"
37005,"<p>Is there a mirror in your pocket? Because I can definitely see myself in your<br /> pants tonight.</p>
"
37006,"<p>Q: How many terrorists does it take to change a light bulb?A:  Twenty - one to do it and nineteen to develop a distraction.</p>
"
37007,"<p>Timmy:Hey you know what i found out yesterday!!</p>
<p>Tom:What Timmy?</p>
<p>Timmy:if you jerk off with your left hand its like a whole new person!!</p>
<p>Tom:(laughs) YEAH, A RETARDED PERSON!!!!</p>
<p>hahahahaha</p>
"
37008,"<p>A kid is walking around his house when he sees his dad watching a football game. The team his dad wants to win is losing, so out of anger, he yells, ""C'MON YOU BASTARDS, JUST SCORE A TOUCHDOWN!!""<br /> The kid doesn't know what bastards are, so he says, ""Daddy, what does bastards mean?""</p>
<p>His dad didn't want to admit to his son that he had cursed, so he said, ""Umm, it means, umm, uh, boys. Yeah, it means boys.</p>
<p>Then he walks into the room across the hall and sees his mom watching women's basketball. His mom's team is losing, so she says, ""C'MON YOU BITCHES, JUST SCORE A BASKET!!""</p>
<p>The kid doesn't know what that means either, so he says, ""Mommy, what does bitches mean?""</p>
<p>The mom says, ""Umm, it means, umm, uh, girls. Yeah, that's what it means, girls.""</p>
<p>So the next day, the kid's dad walks in from work and puts his coat on a coat rack. Because of his stupidity, the kid's dad pokes his eye on the coat rack and yells, ""OH DICK!!""</p>
<p>The kid comes up to his dad and says, ""Daddy, what does dick mean?""</p>
<p>The dad says, It means, umm, uh, coat. Yeah, it means coat.</p>
<p>So then the kid walks into the kitchen where his mom is painting. She accidentally leans over her painting too far, and her hat falls off her head and gets smothered with paint. She yells, ""OH PUSSY!!""</p>
<p>The kid says, ""Mommy, what does pussy mean?"" </p>
<p>The mom says, ""umm, it means, uhh, umm, hat. Yeah, that's what it means, hat.""</p>
<p>So then, the kid walks upstairs to his parents room, where his dad is taking a shower. But his dad accidentally slips on a bar of soap and yells, ""OH SCREW!!"" </p>
<p>The kid walks up to him and says, ""Daddy, what does screw mean?""</p>
<p>The dad says, ""Umm, uh, it means, uhh, cleaning. Yeah, cleaning.""</p>
<p>So then he walks downstairs and sees his mom cutting turkey for dinner that night. She accidentally cuts herself and yells, ""OH FUCK!!""</p>
<p>The kid says, ""Mommy, what does fuck mean?""</p>
<p>His mom says, ""It means, umm, uh, cutting. Yeah, cutting.""</p>
<p>So then some friends come over for dinner. The kid opens the door and says, ""Welcome bitches and bastards. May I take your dicks and pussys? If you'd like to see my parents, my dad is upstairs screwing himself and my mom is in the kitchen fucking the turkey.""</p>
"
37009,"<p>Only the good die young, and only the young die good.</p>
"
