ID,post_content
27000,"<p>A man walks into a bar with a lump of asphalt under his arm. </p>
<p>�What�ll you have?� asks the bartender. </p>
<p>The man replies, �One for me and one for the road.� </p>
<p>Submitted by ���rt��<br /> Edited by Calamjo</p>
"
27001,"<p>What do cow pies and cowgirls have in common?</p>
<p>The older they get the easier they are to pick up.</p>
"
27002,"<p>Q: Why are people in Arkansas having peanut butter and jelly for Thanksgiving this year?A: They've been having turkey for years.</p>
"
27003,"<p>13. You don't look anything like Mary and Joseph. </p>
<p>12. No one else in the family is white, except for Uncle Jacko and his wife. </p>
<p>11. Unlike everyone else in your backwoods, redneck, trailer-park family, it is your ambition to become the President of the United States. </p>
<p>10. No one else in your nomadic tribe seems to share your love of collecting Beanie Babies. </p>
<p>9. The way your dad always says, ""Aye, you've a bonney wee Afro, m'lad."" </p>
<p>8. You think Kathie Lee's REAL children would have to turn out 200 blouses per hour? </p>
<p>7. Your dad: astronomy professor at M.I.T. </p>
<p>You: Almost starved to death when you got a cue ball stuck in your mouth. </p>
<p>6. Your family celebrates your graduation from high school by butcherin' a hog and tappin' the still. </p>
<p>5. Sober, monogamous, and a Kennedy? Hmmm... </p>
<p>4. Your dad, Mr. Hawking, shows little if any enthusiasm for your burgeoning career as a pro wrestler. </p>
<p>3. You bear an uncanny resemblance to the President of the United States, but hell, so do a lot of kids in Arkansas. </p>
<p>2. Your brothers, Alec, Billy, Daniel and Steven, also work in film, but you're the one who manages a Fotomat. </p>
<p>1. You: All-State linebacker Your father: President of Microsoft</p>
"
27004,"<p>Why was it difficult for Clinton to fire Monica Lewinsky?<br /> He couldn't give her a pink slip without asking her to try it on first.</p>
"
27005,"<p>Q:  How many programmers does it take to change a lightbulb ?A:  Four. One to design the change, one to implement it, one to document it, and one to maintain it afterwards.</p>
"
27006,"<p>A minister told his congregation, ''Next week I plan to preach about the sin of lying. To help you understand my sermon, I want you all to read Mark 17.'' The following Sunday, as he prepared to deliver his sermon, the minister asked for a show of hands. He wanted to know how many had read Mark 17. Every hand went up. The minister smiled and said, ''Mark has only sixteen chapters. I will now proceed with my sermon on the sin of lying.''</p>
"
27007,"<p>The judge said to Mickey ""I can not grant you a divorce from Minney, there is no evidence that she is crazy"" and Mickey said, ""I didnt say she was crazy, I said she was fuckin' Goofy!""</p>
"
27008,"<p>Un se�or iba manejando por un desierto y ya le andaba por hacer del 2 y a medio camino se encuentra una gasolinera y dice de aqu� soy, se mete al ba�o y se pone a cagar. Cuando termina se da cuenta que no hay papel para limpiarse y en la pared estaba un letrero que decia: </p>
<p>""En este escusado no hay papel, si quiere l�mpiese con dos dedos de su mano y m�talos por este hoyo y le aseguramos que una boca humana se los chupara hasta dejarlos limpios.""</p>
<p>El se�or dice: ""Ni madres, c�mo voy a hacer eso, se me hace muy cruel y cochino para la persona que est� del otro lado de la pared, mejor espero que llegue alguien para pedirle papel.""</p>
<p>Se esper� media hora y nadie, una hora y nadie y dice: ""chingado, ya hubiera llegado a mi destino, pues no me queda de otra m�s que limpiarme as�.""</p>
<p>Se limpia con dos dedos y dice ""ni pedo, pobre wey el que va a limpiarme los dedos por el hoyo.""</p>
<p>Y del otro lado de la pared ya estaba una persona esper�ndolo con un ladrillo en cada mano y �madres! le machuca los dos dedos al se�or. Este grita �haaaaa! y en chinga se mete los dedos a la boca y se los chupa el solito hasta dejarlos bien limpios.</p>
"
27009,"<p>The scene - Husband and wife in bed.</p>
<p>The story - Husband rolls over to wife and taps her in the shoulder.  </p>
<p>Wife says ""Not tonight sweetheart I have a gynecologist appointment in the morning"".</p>
<p>Five minutes elapses - Husband rolls over again and taps wife on the shoulder and says ""Do you have a dentist appointment tomorrow too?""</p>
"
27010,"<p>Why doesn't glue stick to the inside of the bottle?</p>
"
27011,"<p>10. Your annual breast exam is conducted at Hooters.<br /> 9. Directions to your doctor's office include, ""Take a left when you enter the trailer park."" </p>
<p>8. The tongue depressors taste faintly of Fudgesicles. </p>
<p>7. The only proctologist in the plan is ""Gus"" from Roto-Rooter. </p>
<p>6. The only item listed under Preventive Care coverage is ""An apple a day."" </p>
<p>5. Your ""primary care physician"" is wearing the pants you gave to Goodwill last month. </p>
<p>4. ""The patient is responsible for 200% of out-of-network charges"" is not a typo. </p>
<p>3. The only expense covered 100% is embalming. </p>
<p>2. Your Prozac comes in different colors with little M's on them. </p>
<p>1. You ask for Viagra; you get a Popsicle stick and duct tape.</p>
"
27012,"<p>Did you hear about the African missionary that gave some cannibals<br /> their first taste of religion?</p>
"
27013,"<p>An Irishman's been drinking at a pub all night. The bartender finally says that the bar is closing. So the Irishman stands up to leave and falls flat on his face. He tries to stand one more time, same result. </p>
<p>He figures he'll crawl outside and get some fresh air and maybe that will sober him up. Once outside he stands up and falls flat on his face. So he decides to crawl the 4 blocks to his home and when he arrives at the door he stands up and falls flat on his face. </p>
<p>He crawls through the door into his bedroom. When he reaches his bed he tries one more time to stand up. This time he manages to pull himself upright but he quickly falls right into bed and is sound asleep as soon as his head hits the pillow. </p>
<p>He awakens the next morning to his wife standing over him shouting at him. ""So, you've been out drinking again!!"" </p>
<p>""What makes you say that?"" He asks as he puts on an innocent look. </p>
<p>""The pub called, you left your wheelchair there again.""</p>
"
27014,"<p>A girl asks her boyfriend to come over Friday night and have dinner with her parents. </p>
<p>Since this is such a big event, the girl tells him that after dinner, she would like to have sex with him for the first time. </p>
<p>The boy is ecstatic, but he has never had sex before, so he takes a trip to the pharmacy to get some condoms. The pharmacist helps the boy for about an hour.</p>
<p>He tells the boy everything there is to know about condoms and sex. At the register, the pharmacist asks the boy how many condoms he'd like to buy a 3-pack, 10-pack or family pack. </p>
<p>The boy insists on the family pack because he thinks he will be rather busy, it being his first time and all.</p>
<p>That night, the boy shows up at the girls parents house and meets his girlfriend at the door. ""Oh I'm so excited for you to meet my parents, come on in!"". </p>
<p>The boy goes inside and is taken to the dinner table where the girl's parents are seated. The boy quickly offers to say grace and bows his head.</p>
<p>A minute passes, and the boy is still deep in prayer, with his head down. 10 minutes pass, and still no movement from the boy. </p>
<p>Finally, after 20 minutes with his head down, the girlfriend leans over and whispers to the boyfriend, </p>
<p>""I had no idea you were this religious."" The boy turns, and whispers back, ""I had no idea your father was a pharmacist!""</p>
"
27015,"<p>THIS LADY WENT TO PEP BOYS SHE WAS NEXT IN LINE. SHE SAID I NEED A 710 CAP FOR MY CAR. THEY WENT CRAZY LOOKING AND LOOKING. SHE HAD THE WHOLE STORE LOOKING FOR A 710 CAP. THEN A GUY THAT WORKED THERE SAID MRS. CAN U PLEASE DRAW US SOMETHING SO WE CAN KNOW WHAT IT LOOKS LIKE SHE SAID OKAY. IT TURNED OUT TO BE THE OIL CAP THAT SHE NEEDED. SHE HAD BEEN LOOKING AT IT BACKWORDS.</p>
"
27016,"<p>Q: What do Bill Clinton and Heidi Fleiss have in common?<br /> A: They both got their careers by promising to screw the rich and famous.</p>
"
27017,"<p>Bill Clinton Walks in to McDonalds one morning.</p>
<p>Waiter: What would you like for breakfast sir?</p>
<p>Clinton: Milk and eggs.</p>
<p>Waiter: I'm sorry we're all out.</p>
<p>Clinton: Where's an intern when you need one?</p>
"
27018,"<p>""Living on Earth may be expensive, but it includes an annual free<br /> trip around the Sun!""</p>
"
