ID,post_content
15000,"<p>15&gt; Finally tell off that loudmouth weight lifter in the exercise yard.</p>
<p>14&gt; Same as every other nutcase -- blame the whole thing on MTV's ""Jackass.""</p>
<p>13&gt; Take another crack at that damn ""Hideously Unfair and Absolutely Biased Top5 Contributor Test.""</p>
<p>12&gt; Speed reading!</p>
<p>11&gt; Decide on last words: ""I'll see you in Hell, Will Rogers"" or ""Sorry, I don't do drugs.""</p>
<p>10&gt; Crochet another dozen baby blue afghans for the boys of Terre Haute.</p>
<p>9&gt; In preparation for some serious ass-kissing, get that ""Satan's Bitch"" tattoo.</p>
<p>8&gt; Plot the violent overthrow of a corrupt government -- at least until this damned prison makes a proper double latte.</p>
<p>7&gt; Cancel date for New Year's Eve.</p>
<p>6&gt; Have the last laugh by officially changing name to ""Poopie Farter,"" resulting in hilarious headlines the next morning.</p>
<p>5&gt; Cancel that subscription to Dangerous Loner Digest.</p>
<p>4&gt; Leave care and feeding instructions for Mr. Jingles with warden.</p>
<p>3&gt; Ask the guard if it's not too late to change answers on the warden's ""How'm I Doin'?"" comment card.</p>
<p>2&gt; ""Lethally inject"" a case of Old Milwaukee.</p>
<p>1&gt; Break down, cry like a little girl and wet my pants. Repeat hourly.</p>
<p>[ The Top 5 List www.topfive.com ]</p>
<p>[ Copyright 2001 by Chris White ]</p>
"
15001,"<p>Ten Things Not To Say To Your New Girlfriend's Parents.</p>
<p>1. My parole officer thinks Sara has a calming effect on me.</p>
<p>2. Did you see that saucer that flew over town yesterday?</p>
<p>3. Which one of you taught Sara to give such great head?</p>
<p>4. Can you believe it! Those shitheads at the corner market won't cash my welfare check!</p>
<p>5. We're going to keep our relationship quiet for now. My wife can be rather vindictive at times.</p>
<p>6. Those home pregnancy kits aren't very reliable, in my opinion.</p>
<p>7. Sara is so pretty I've decided to give up being bisexual just for her.</p>
<p>8. Nice place you got here. That painting looks expensive. I bet a nice home like this came with a safe already built in, didn't it?</p>
<p>9. There ain't nothing that beats that great feeling of knowing your HIV test results are negative! I bet Sara's will be okay too.</p>
<p>10. Can I pull my car in your garage? I'm not sure how long that cop car will stay lost.</p>
<p>Submitted by Curtis<br /> Edited by BreeBrown</p>
"
15002,"<p>Yo Mama is so stupid, she invented glow-in-the-dark sunglasses,<br /> solar-powered flashlight, water-proof tea bag, and condom with<br /> sweat holes.</p>
"
15003,"<p>Q. What is the difference between a clever midget and a venereal disease?<br /> A. One is a cunning runt, and the other is a running cant.</p>
"
15004,"<p>When I was 14, I hoped that one day I would have a girlfriend.When I was 16 I got a girlfriend, but there was no passion. So I decided I needed a passionate girl with a zest for life. In college I dated a passionate girl, but she was too emotional. Everything was an emergency, she was a drama queen, cried all the time and threatened suicide. So I decided I needed a girl with stability.When I was 25 I found a very stable girl but she was boring. She was totally predictable and never got excited about anything. Life became so dull that I decided I needed a girl with some excitement.When I was 28 I found an exciting girl, but I couldn't keep up with her. She rushed from one thing to another never settling on anything. She did mad impetuous things and flirted with everyone she met. She made me miserable as often as happy. She was great fun initially and very energetic, but directionless. So I decided to find a girl with some ambition.When I turned 31, I found a smart ambitious girl with her feet planted firmly on the ground and married her. She was so ambitious that she divorced me and took everything I owned.Now, I'm 40 and just looking for a girl with big tits.</p>
"
15005,"<p>A man had a flat tire on a very cold winter day.  He told his girl<br /> friend he'd have it fixed in no time.  </p>
<p>However as it was very cold<br /> his hands kept getting cold.  He asked his girl if he could put<br /> his hands between her knees to warm them. </p>
<p>She said that would be<br /> allright.  After getting his hands warm he went back to fixing<br /> the tire but it was so cold he could not continue so he again<br /> asked his girl if he could warm his hands.</p>
<p> She again said it<br /> would be allright.  When his hands were warm he went back to<br /> fixing the tire once more.  But before he been out there five<br /> minutes or so he again asked her if he could warm his hands.</p>
<p>His girl asked ""Honey don't your ears ever get cold?""</p>
"
15006,"<p>This is an actual job application someone submitted at a fast-food<br /> establishment... </p>
<p>NAME: Greg Bulmash </p>
<p>DESIRED POSITION: Reclining. Ha ha. But seriously, whatever's available. If I<br /> was in a position to be picky, I wouldn't be applying here in the first place. </p>
<p>DESIRED SALARY: $185,000 a year plus stock options and a Michael Ovitz style<br /> severance package. If that's not possible, make an offer and we can haggle. </p>
<p>EDUCATION: Yes. </p>
<p>LAST POSITION HELD: Target for middle management hostility. </p>
<p>SALARY: Less than I'm worth. </p>
<p>MOST NOTABLE ACHIEVEMENT: My incredible collection of stolen pens and post-it<br /> notes. </p>
<p>REASON FOR LEAVING: It sucked. </p>
<p>HOURS AVAILABLE TO WORK: Any. </p>
<p>PREFERRED HOURS: 1:30-3:30 p.m., Monday, Tuesday, and Thursday. </p>
<p>DO YOU HAVE ANY SPECIAL SKILLS?: Yes, but they're better suited to a more<br /> intimate environment. </p>
<p>MAY WE CONTACT YOUR CURRENT EMPLOYER?: If I had one, would I be here? </p>
<p>DO YOU HAVE ANY PHYSICAL CONDITIONS THAT WOULD PROHIBIT YOU FROM LIFTING UP TO<br /> 50 LBS?: Of what? </p>
<p>DO YOU HAVE A CAR?: I think the more appropriate question here would be ""Do<br /> you have a car that runs?"" </p>
<p>HAVE YOU RECEIVED ANY SPECIAL AWARDS OR RECOGNITION?: I may already be a<br /> winner of the Publishers Clearinghouse Sweepstakes. </p>
<p>DO YOU SMOKE?: Only when set on fire. </p>
<p>WHAT WOULD YOU LIKE TO BE DOING IN FIVE YEARS?: Living in the Bahamas with a<br /> fabulously wealthy super model who thinks I'm the greatest thing since sliced<br /> bread. Actually, I'd like to be doing that now. </p>
<p>DO YOU CERTIFY THAT THE ABOVE IS TRUE AND COMPLETE TO THE BEST OF YOUR<br /> KNOWLEDGE?: No, but I dare you to prove otherwise. </p>
<p>SIGN HERE: Scorpio with Libra rising.</p>
"
15007,"<p>A turkey was chatting with a bull.</p>
<p>""I would love to be able to get to the top of that tree,"" sighed the turkey, ""but I haven't got the energy.""</p>
<p>""Well, why don't you nibble on some of my droppings?"" replied the bull. ""They're packed with nutrients.""</p>
<p>The turkey pecked at a lump of dung and found that it actually gave him enough strength to reach the lowest branch of the tree.</p>
<p>The next day, after eating some more dung, he reached the second branch.</p>
<p>Finally after a fourth night, there he was proudly perched at the top of the tree.</p>
<p>Soon he was spotted by a farmer, who promptly shot the turkey out of the tree.</p>
<p>Moral of the story:</p>
<p>Bullshit might get you to the top, but it won't keep you there.</p>
<p>Submitted by Curtis<br /> Edited by Clark Kent</p>
"
15008,"<p>do you know why a ganster got pregnat?<br /> because they told her to do an esse.(Ganster)</p>
"
15009,"<p>your mommas so fat that she came in first, second AND third in a pie eating competition</p>
"
15010,"<p>""President Bush has said that he does not need approval from the UN to wage<br /> war, and I'm thinking, well, hell, he didn't need the approval of the American<br /> voters to become president, either.""</p>
"
15011,"<p>Your wife is the only one that the geese will allow into the laundry room.Any of your children learned to make very realistic animal noises before they learned to talk.You have to stop a leak in your flatbottom boat with gum and chewing tobacco.</p>
"
15012,"<p>A man has been fishing on the bank of a river for hours without a nibble. A newcomer sits down 25 feet away, baits up and casts out. Not two minutes later, he gets a huge strike and lands a trophy. Again and again he baits, casts out and immediately catches a huge fish. The luckless man is now watching the new guy to see his secret. He sees that the man removes a piece of bait from a jar, inspects it carefully and smells it before putting it on the hook. He walks over to him and asks about the bait.The man replies ""This is very special bait indeed. I get it from a friend who is a mortician, he cuts the pussy lips off all the women that he works on. The fish really love 'em"".The luckless man asks ""But why do you smell each one?""""Well.."" he replies, "" he's a real joker, sometimes he throws an asshole in there"".</p>
"
15013,"<p>Your momma is so fat that every time she exhales Pluto goes farthere out into space.</p>
"
15014,"<p>Am I good at delegating?  You Bet!  I always find someone to blame!</p>
"
15015,"<p>This bloke goes along to the Patent Office with some of his new designs. He says to the clerk, ""I'd like to register my new invention. It's a folding bottle.""""OK,"" says the clerk.""What do you call it?"" ""A fottle."" ""A fottle? That's a stupid name. Can you think of something else?"" ""I can think about it. I've got something else though. It's a folding carton."" ""And what do you call that?"" asks the clerk.""A farton."" ""That's rude. You can't possibly call it that.""""In that case,"" says the bloke, ""You're really going to hate the name of my folding bucket.""</p>
"
15016,"<p>Armando went to his neighbor and asked, ""Hey Carlos, do you like a woman who has a beeg stomach steeking oll the way out?""</p>
<p>""No,"" says Carlos. </p>
<p>Armando asks, ""Do you like a woman whose teets hang almost to her knees?""</p>
<p>""No,"" says Carlos.</p>
<p>""Well, Carlos, would you like a woman whose heeps are so mucho grande?""</p>
<p>""Caramba! No, amigo!"" Carlos replied. </p>
<p>""Theen tell me why, "" asked Armando, ""do you keep screwing my wife?""</p>
"
15017,"<p>While acquainting myself with a new elderly patient, I<br /> asked, ""How long since you have been bedridden?"" After a look of complete<br /> confusion she answered, ""Why, not for about twenty years . . . when my husband<br /> was still alive.""</p>
"
15018,"<p>Knock-knock. </p>
<p>who's there? </p>
<p>centipede. </p>
<p>centipede who? </p>
<p>centipede around the Christmas tree.</p>
"
15019,"<p>A�n no hab�a comenzado la misa. Algunos conversaban bajito, otros rezaban. De repente, se aparece el diablo frente a la congregaci�n. Todos salen disparados en estado de p�nico. Todos, menos un viejito que ni se movi�.</p>
<p>El diablo le clav� una mirada fulminante preguntando:</p>
<p>""�Y t�, no me tienes miedo?""</p>
<p>""�Qu� va, estuve casado con tu hermana por cuarenta a�os!""</p>
"
15020,"<p>This lady is shopping in a supermarket when she notices this handsome muscular boy doing the bagging at one of the checkouts.Making sure she goes through his line she leans over and asks if he'll carry her groceries out to which he responds, ""Sure lady"".They no sooner get out of the store and she again leans over and whispers, ""You know, I have an Itchy Pussy"", to which he responds, ""You'll have to point it out to me lady, all those Japanese cars look alike!!""</p>
"
