ID,post_content
23000,"<p>Yo mama so nasty, her favorite meal is chicken pox pie.</p>
"
23001,"<p>Everyone has a photographic memory. Some don't have film. Seen it all, done it all, can't remember most of it. Those who live by the sword get shot by those who don't. She's always late. Her ancestors arrived on the June Flower. You have the right to remain silent. Anything you say will be misquoted, then used against you. Despite the cost of living, have you noticed how it remains so popular? On the other hand, you have different fingers.</p>
"
23002,"<p>ahhh...i see the f***-up fairy has visited us again...</p>
<p>i don't know what your problem is, but i'll bet it's hard to pronounce.</p>
<p>i see you've set aside this special time to humiliate yourself in public.</p>
<p>i'll try being nicer if you'll try being smarter.</p>
<p>it sounds like english, but i can't understand a word you're saying.</p>
<p>i can see your point, but i still think you're full of s***.</p>
<p>i like you. you remind me of when i was young and stupid.</p>
<p>you are validating my inherent mistrust of strangers.</p>
<p>i have plenty of talent and vision. i just don't give a damn.</p>
<p>i'm already visualizing the duct tape over your mouth.</p>
<p>thank you. we're all refreshed and challenged by your unique point of view.</p>
<p>what am i? flypaper for freaks!?</p>
<p>yes, i am an agent of satan, but my duties are largely ceremonial.</p>
<p>and your crybaby whiny-butt opinion would be...?</p>
<p>do i look like a people person?</p>
<p>this isn't an office. it's hell with fluorescent lighting.</p>
<p>sarcasm is just one more service we offer.</p>
<p>if i throw a stick, will you leave?</p>
<p>i'm trying to imagine you with a personality.</p>
<p>can i trade this job for what's behind door #1?</p>
<p>how do i set a laser printer to stun?</p>
<p>i thought i wanted a career, turns out i just wanted a paycheck.</p>
"
23003,"<p>A blonde goes to a electronics store n asks to buy that t.v. the shop keeper replies no so she goes home n dies hair brown she goes back the next day n says can i buy that t.v. the shop keeper says no your that blonde from yesterday so she goes home n dies her hair black n goes bk to the shop to weeks l8ter n says can i buy that t.v. the shop keeper says no your that blonde from two weeks a go she replies how do u know he replies its not a t.v. its a microwave.</p>
"
23004,"<p>Whether the cause is a previous night of drinking or a big lunch, the outcome is the same: Farts. Seventy percent of the time, we can dispense freely. The other 30% of the time, such as at work, we have some tough decisions to make. This document is intended to help you in those decisions. Holders - The obvious choice is just plain holding it in. A popular choice among the females and an almost impossible choice for males. I am not in favor of holding, as I believe the medical community has not done enough research about the long-term damage of holding. Really, where does it go if you hold it in? So be forewarned, using this tactic is to be done at your own risk. Desk Jockey - When deciding to release right at your desk, one has many factors to consider: - Do you have your own office? Feel free to fart at will risk free. After commencing, I highly recommend locking the door and feigning you are not in the office to avoid any unwanted visitors. I also highly recommend against spraying air freshener, as the smell of the freshener is a dead giveaway. Candles are a good alternative solution for the females. - Are you seated at a cubicle or open desk? If so, one has to consider the proximity of the other workers and the density of workers in the area. If it is just you and one other person in the area, there is nowhere to place the blame. If others are fairly distant to you, the smell will dissipate by the time it reaches the others on all but the most egregious of days. There is always the chance of dispensing at higher decibels than anticipated due to the highly unstable nature of farts. In these most unfortunate situations, you will have to use cover up sounds such as scraping your heal on the floor. I recommend practicing making sounds covering a wide range of tones and pitches in anticipation of such an event. Dropping objects such as staplers, binders and tape may not produce a similar sound, but if done in rapid succession could distract others from the initial event. Meetings: - Sometimes the urge strikes at the most inopportune time. Meetings and gas really do not mix. Releasing at a meeting is by far the trickiest of all the situations one could find oneself in. Although I am against holding in general, a meeting may be the time for it. It really depends if you have established baseline farts before the meeting. This will give you a sense of the decibel and scent level of what is to be expected. Warning: Do not ever use a meeting as the place to establish a baseline. Of course none of the above applies if you are meeting with vendors. You have free reign to do whatever you like. Aisle Walker: - Releasing while walking around the office is a popular option. By the time the scent disseminates, you should be nowhere near the scene of the incident. The added benefit is that if the release is done at higher decibels than anticipated, you can break out into an all out sprint thereby fleeing the scene before others even look up to notice. Broom Closet: - One option is to find a broom closet and release inside the closet. The only drawback is explaining why you were in the broom closet if you are caught entering or leaving the closet. I found stashing stationery supplies in the closet provides a nice excuse. People will love you for informing them about the backup stationery supply cabinet. Of course, you then have to find another closet, as your original place will become too risky.And remember, if you're workplace has many open flames, you are on your own.</p>
"
23005,"<p>This gay guy walks into the bar and says,""Bartender I am gay but I would like to stay and have a drink."" So he replied,"" Ok, you can stay if you go to the end of the bar and not mess with anyone."" So the guy accepted and walked away. A little while after that a big John Wayne Character walks in as says,"" Bartender, I'd Like a brewsky."" Well, the bartender gave it to him and the Character drank it in one sip. He slamed down the mug and said,""I fell like a stud bull!"" and the gay guy said,""Mooo!""</p>
"
23006,"<p>MUM UR SO DUMB IT TAKES U 2HOURS 2 WATCH 60MINUTES</p>
"
23007,"<p>yo Mama is so stupid she thought a quarterback was a refund.</p>
"
23008,"<p>Little Johnny was in his math class one day when the teacher singled him out. </p>
<p>""If I gave you $200,"" the teacher began, ""and you gave $50 to Mary, $50 to Sally and $50 to Susan, what would you have?""</p>
<p>""An orgy,"" Johnny answered.</p>
<p>Submitted by Calamjo<br /> Edited by Curtis</p>
"
23009,"<p>A teacher cautiously approaches the subject of sex education with her Grade Two class because she realizes Little Johnny's habit of using sexual innuendo is going to cause some trouble.</p>
<p>Johnny remains attentive throughout the whole class and, finally, the teacher asks for examples of sex education from the class.</p>
<p>One little boy raises his hand, 'I saw a bird in her nest with some eggs.'</p>
<p>`Very good, William,' said the teacher.</p>
<p>'My mummy had a baby,' said little Esther.</p>
<p>'Oh, that's nice,' replied the teacher.</p>
<p>Finally, Little Johnny raises his hand. With much fear and trepidation, the teacher calls on him. 'I was watching TV yesterday and I saw the Lone Ranger. He was surrounded by hundreds and hundreds of Indians. And they all attacked at one time. And he killed every one of them with his two guns.'</p>
<p>The teacher was relieved but puzzled, 'And what does that have to do with sex education, Johnny?'</p>
<p>'It'll teach those Indians not to f*** with the Lone Ranger.'</p>
"
