ID,post_content
43000,"<p>16&gt; Thou shalt not credit the Lord thy God for thy team's victory.</p>
<p>15&gt; Thou shalt not not park copies of these commandments in government buildings.</p>
<p>14&gt; Thou shalt remember never to tell thy wife that her new tunic makes her ass seem large.</p>
<p>13&gt; Thou shalt not use the Lord's name in Spain.</p>
<p>12&gt; Honor thy poodles.</p>
<p>11&gt; Don't be getting all up in my face about your petty wants all the damn time, you bunch of whiners.</p>
<p>10&gt; Thou shalt not freely share of the MP3s.</p>
<p>9&gt; 11.  Goto 1;</p>
<p>8&gt; Thou shalt not covet thy neighbor's big-ass flat-screen TV.</p>
<p>7&gt; Mock not the names of my hurricanes, lest ye be mocked yourself.</p>
<p>6&gt; Thou shalt not wear Lycra if thy figure resembles the fruit of my apple tree.</p>
<p>5&gt; Thou shalt pat thy belly.<br />     Thou shalt pat thy belly again.<br />     Okay, SIMON SAYS thou shalt pat thy belly.<br />     Hands on thy head.<br />     Christ, you Jews are sharp!</p>
<p>4&gt; Molest not the innocent child, lest thy visage be blanched and thy nose crumble to dust.</p>
<p>3&gt; Thou needest not see any movie by Mel Gibson to prove thou art devout.</p>
<p>2&gt; Thou shalt not vote for false idols, like that Clay Aiken dweeb.</p>
<p>1&gt; Thou shalt receive the first two stone tablets for only one shekel, then a new tablet will arrive each Sabbath. If thou wantest that tablet, do nothing....</p>
<p>             [  The Top 5 List   www.topfive.com  ]<br />              [   Copyright 2004 by Chris White    ]</p>
"
43001,"<p>Laptop - Where the grandkids sit</p>
"
43002,"<p>A little girl asked her father, ""Daddy? Do all Fairy Tales begin with Once Upon A Time?"" </p>
<p>And he replied, ""No, there is a whole series of Fairy Tales that begin with 'If Elected I promise...'""</p>
"
43003,"<p>A wedding occurred just outside Cavan in Ireland.</p>
<p>To keep tradition going, everyone gets extremely drunk and the bride's and groom's families have a storming row and begin wrecking the reception room and generally kicking the shit out of each other. The police get called in to break up the fight.</p>
<p>The following week, all members of both families appear in court. The fight continues in the courtroom until the judge finally brings calm with the use of his gavel, shouting, ""Silence in court!""</p>
<p>The courtroom goes silent and Paddy, the best man, stands up and says, ""Judge, I was the best man at the wedding and I think I should explain what happened.""</p>
<p>The judge agrees and asks Paddy to take the stand. </p>
<p>Paddy begins his explanation by telling the court that it is traditional in a Cavan wedding that the best man gets the first dance with the bride.</p>
<p>The judge says, ""OK.""</p>
<p>""Well,"" said Paddy, ""after I had finished the first dance, the music kept going, so I continued dancing to the second song, and after that the music kept going and I was dancing to the third song, when all of a sudden the groom leapt over the table, ran towards us and gave the bride an unmerciful kick right between her legs.""</p>
<p>Shocked, the judge instantly responded, ""God, that must have hurt!""</p>
<p>""Hurt?"" Paddy replies. ""He broke three of my fingers!"" </p>
<p>Submitted by Glaci<br /> Edited by Curtis</p>
"
43004,"<p>I have the world's largest collection of seashells. I keep it on all the<br /> beaches of the world...perhaps you've seen it.</p>
"
43005,"<p>During a lull in the rehearsal the groom and best man, two long time friends and playboys, began to compare conquests. The groom, looking out over the crowd, said to his best man, ""You know Bill, except for my wife to be, my two sisters and my mother, I've made love to every woman in this room.""</p>
<p>To which his friend responded, ""Well then, between the two of us we've had them all!""</p>
"
43006,"<p>Producing a system from a specification is like walking on water; it's easier if it's frozen.</p>
"
43007,"<p>Two men were driving down a city street, as they approach a red stop light, the man driving speeds up and drives through a red light. </p>
<p>Shocked, the passenger yells, ""What are you doing!"" </p>
<p>The driver just responds in a casual tone, ""That's the way my brother drives."" </p>
<p>As they continue down the street, they again came upon another red stop light and again the drive speeds through the intersection. </p>
<p>Again the passenger yells, ""What are you doing!"" </p>
<p>The driver says, ""That's the way my brother drives"". </p>
<p>Not too long after that, they came upon a green light. </p>
<p>The driver quickly slams on his breaks and comes to a complete stop just before the intersection.</p>
<p> The angry passenger screams, ""It's a green light!"" </p>
<p>The driver says, ""Yes, but my brother might be coming the other way!""</p>
"
43008,"<p>Trains go fast,<br /> Airplanes fly,<br /> My love for you will never die.</p>
"
43009,"<p>A drunken guy is walking down the street. He sees this nun, runs up, and<br /> knocks her over. He says, ""You don't feel so tough now, Do you, Batman!""</p>
"
