ID,post_content
12000,"<p>Q: what is the irritating part around a blonde's vagina?<br /> A1: the blonde!<br /> A2: the other guys waiting their turn.</p>
"
12001,"<p>You might be a rednack if...You've ever worn hunter's orange to church. You have barnyard animals living in your house.Every pair of jeans you own has a tobacco can ring worn in one of the rear pockets.Your truck has a bumper sticker that reads, ""Gun control is a steady hand."" Your wife has ever torn her hose on the boogers stuck under the front of the pickup seat.You have ever had a special loaded gun by the back door only for use on possums.You have ever shot a possum on your porch. You don't use a garbage service because it must be placed up near the mail box and you can't see far enough thru the trees to shoot the neighbors' dogs when they get into it.You only go to the dump when you have enough to fill up the pickup. You have more than 500 rounds of ammunition in your house....not including 22 caliber.You have guns in your house that you cannot find. You think a night of fine dining is going to the Snack Bar at Wal-Mart while the automotive department is raising your truck another 8 inches. You think Wal-Mart is expensive.You've got more guns ""On Display"" than Wal-Mart Sporting Goods. You have ever written a check for less than a dollar. Your horse wears shoes, but you don't. It doesn't bother you when you walk through a barn barefooted. You name your twin boys Jack and Daniel. You ask your 10-year old son how to spell a word. Your dog is your alarm clock.</p>
"
12002,"<p>Knock KnockWho's there?Cereal!Cereal who?Cereal pleasure to meet you!</p>
"
12003,"<p>NASA was interviewing professionals to be sent to Mars. Only one could go, but with one catch - he couldn't return to Earth. </p>
<p>The first applicant, an engineer, was asked how much he wanted to be paid for going. ""One million dollars,"" he answered, ""because I want to donate it to M.I.T."" </p>
<p>The next applicant, a doctor, was asked the same question. He asked for two million. ""I want to give a million to my family,"" he explained, ""and leave the other million to my church."" </p>
<p>The last applicant was a lawyer. When asked how much money he wanted, he whispered in the interviewer's ear, ""Three million dollars."" </p>
<p>""Why so much more than the other two?"" he queried. </p>
<p>""Because, if I get $3 million, I'll give you $1 million, I'll keep $1 million, and we'll send the engineer!""</p>
"
12004,"<p>Yo mama so ugly her mom had to be drunk to breast feed her</p>
"
12005,"<p>A defendant in a lawsuit involving large sums of money was talking to his lawyer. ""If I lose this case, I'll be ruined."" </p>
<p>""It's in the judge's hands now,"" said the lawyer. </p>
<p>""Would it help if I sent the judge a box of cigars?"" </p>
<p>""Oh no! This judge is a stickler or ethical behavior. A stunt like that would prejudice him against you. He might even hold you in contempt of court. In fact, you shouldn't even smile at the judge."" </p>
<p>Within the course of time, the judge rendered a decision in favor of the defendant. As the defendant left the courthouse, he said to his lawyer, ""Thanks for the tip about the cigars. It worked!"" </p>
<p>""I'm sure we would have lost the case if you'd sent them."" </p>
<p>""But I did send them."" </p>
<p>""What?? You did???"" </p>
<p>""Yes. That's how we won the case."" </p>
<p>""I don't understand,"" said the lawyer. </p>
<p>""It's easy. I sent the cigars to the judge, but enclosed the plaintiff's business card.""</p>
"
12006,"<p>A man walks into a store and asks the clerk, ""Do you have any polish sausage?"" The clerk replies, ""Are you Polish?"" The man says, ""Yes, but why do you ask? If I asked for Italian Sausage would you ask if I was Italian? Or if I asked for German Sausage would you ask if I was German? Or if I asked for a taco, would you ask if I was Mexican?!? The clerk simply answered, ""No."" The man said, ""Then why did you just ask me if I was Polish?"" The clerk replied, ""Because this is a hardware store!""</p>
"
12007,"<p>One Day this old doctor decided he wanted to retire but he would have to train the young doctor to do house calls. The first day was a training day for the young doctor. the old doctor took the young doctor to one of his house calls he told the young doctor before they entered that the women who lived here was 50 years old and had a belly ache. The old doctor walked up to the women in bed, and lisened to her belly. He told her to lay off the fruit. As the doctors left the young doctor ased the old doctor how he knew the old women had ate a lot of fruit, the old doctor replied, he stumbled into the trash can filled with apple peelings. The next day the old doctor said its your turn. The old women they went to see today was about 60 she was always tired. the young doctor looked at her and said she had been work for the church to long. When they left the Old doctor asked how he knew that. The young doctor replied, the sunday school books and the preacher under the bed. the old doctor told the young doctor your goona make a fine doctor when I retire.</p>
"
12008,"<p>Q:  How many American footballers does it take to change a light bulb?A:  Two - one to screw it in and the other to recover the fumble.</p>
"
12009,"<p>Q. A blonde and a brunette jumped off a building which one will hit the ground first?</p>
<p>A. The brunette because the blonde had to stop for directions.</p>
"
12010,"<p>A motorist was on trial for hitting a pedestrian. </p>
<p>His lawyer argued, ""Your Honor, my client has been driving for over twenty-five years."" </p>
<p>""Your Honor,"" the plaintiff's lawyer retorted, ""if this case is going to be judged by experience, may I remind you that my client has been walking for over sixty years!"" </p>
<p>Submitted by blueindiansquaw<br /> Edited by Curtis</p>
"
12011,"<p>how many ants are in an ant hill?   how can you ANTSER that? ha ha ha!!!!!!!!!!!!</p>
"
12012,"<p>Knock KnockWho's there?Lauren!Lauren who?Lauren order!</p>
"
12013,"<p>What is black, blue and brown? A blonde who has told too many blonde jokes.</p>
"
12014,"<p>1.) Get a white sweater in a very large size and tie it around<br /> one of your friends.  Have them run through people screaming, ""I<br /> SWEAR, IT'S TRUE!!  TINY GREEN KNOMES STOLE MY UNDERPaNTS!!!!""</p>
<p>2.) Stand outside an elevator and inside a store.  Run out as<br /> fast as you can go, and if the elevator doors are open, run in<br /> and press buttons rapidly.  Then when the doors close, sigh<br /> relaxingly.  If the doors are closed, pound on them and scream,<br /> ""No, no!!!!""  Then push the buttons rapidly.  Have a muscular or<br /> large friend drag you off to the bathrooms while you scream,<br /> ""No, I wont!! I wont do it!!!!!  I WONT!!!!!!!""</p>
<p>3.) Dress yourself (If you're a male) or another male friend<br /> head to toe in womens 'delicates'.  Have them (or you) run out<br /> of the store, saying, ""They said it couldn't be done, and I did<br /> it!!  My name is forever braman!!!!""</p>
<p>4.) Sing made up elevator music.</p>
<p>5.) While wearing pajamas, sucking on your thumb, and holding a<br /> stuffed animal closely, sit on a bed in a department store and<br /> when someone looks funny at you, say ""I had nightmares . . .""</p>
<p>6.) While in a department store's shoe department, have a male<br /> try on a pair of high heels and say ""Is this too manly?"" to<br /> another male friend.  Talk back and forth having a 'man to man'<br /> conversation.</p>
<p>7.) Bring a camera and whenever you see a slut, take pictures of<br /> them while circling them and saying, ""Yes, yes, there's the look<br /> baby!  Beautiful!!  Come on, gimme a smile, there ya go!!!""<br /> Speak in a British accent.</p>
<p>8.) When someone orders food from the food court, ask them,<br /> ""Wow, that smells good, where'd you get it?""  Before they can<br /> answer, pick up some and lick it.  Then throw it back on their<br /> plate and say, ""Yuck!  Never mind!""</p>
<p>9.) Ask people annonymosly, ""Do you have any Grey Poupon?""</p>
<p>10.)  While sitting near a young female on a bench, look down at<br /> your private and poke it saying, ""Crap, c'mon boy, we almost<br /> nailed her . . .""</p>
"
12015,"<p>Vow of Silence<br /> At a remote monastery deep in the woods, the monks followed a rigid vow of<br /> silence. This vow could only be broken once a year on Christmas, by one<br /> monk, and the monk could speak only one sentence. One Christmas, Brother<br /> Thomas had his turn to speak and said, ""I love the delightful mashed<br /> potatoes we have every year with the Christmas roast!"""" Then he sat down.<br /> Silence ensued for 365 days. The next Christmas</p>
"
12016,"<p>A guy goes in to apply at the U.S. Postal Service for a job.</p>
<p>During the interview, the interviewer asks the guy if he is a veteran. The guy says ""Yes, I fought over in Vietnam."" </p>
<p>Then the interviewer asks if the guy has any disabilities.<br /> The guy responds, ""Well, I stepped on a land mine over there and blew my testicles off."" </p>
<p>""Great!,"" responds the interviewer... we give disabled Vet preference. ""You can start tomorrow morning at 10 a.m.""</p>
<p>""But doesn't everyone normally start at 8 a.m.?"", asks the guy.</p>
<p>""Yes, but you don't have to come in until 10...<br /> All we do is just stand around and scratch our balls for the first two hours anyway!""</p>
"
12017,"<p>Q:  How many maths students does it take to change a lightbulb ?A:  20. One to change it and the rest to watch and discuss how exciting it is.</p>
"
